Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,Crop Flw(M,Crop Flw(V,X,Y,Height
1226,2020,6302020,53.411,80.469,49.244,62.59117727,0.221109817,0.202106364,0.319698473,0.611962371,58.283,-0.031091501,-0.062948603,58.3140915,0.38834981,0.422285181,1.506599764,1.547908428,6,6,152.7177467,-93.53729291,44.065472869999994,-93.53725431,44.06543426999999,1151.80014,17.18286562,8747.332764,156.2021904,15.34743714,986.8335876,-93.53727361,44.06545356999998,0.24001
1227,2020,6302020,54.009,79.966,49.904,62.72145421,0.212317838,0.193745102,0.308750937,0.624065228,56.019,-0.023675352,-0.0549296,56.04267535,0.373471155,0.406971036,1.480605084,1.520097293,6,7,165.3962594,-93.53729291,44.06543427,-93.53725431,44.065395669999994,1151.322723,17.57843399,9592.245361,171.2898941,18.11912107,1164.826782,-93.53727361,44.06541496999999,0.23223
1228,2020,6302020,52.414,78.644,48.12,61.23082157,0.220128616,0.200140396,0.316260339,0.611871217,56.754,-0.029380839,-0.062931833,56.78338084,0.384864587,0.420661543,1.500438814,1.543760098,6,8,177.1685691,-93.53729291,44.065395669999994,-93.53725431,44.06535706999999,1150.855835,18.00145769,10024.2749,179.0046959,19.26843596,1238.683624,-93.53727361,44.06537637,0.24141
1229,2020,6302020,52.991,78.758,48.271,61.48430175,0.21738324,0.195576437,0.308668152,0.612902816,56.254,-0.025389401,-0.062096434,56.2793894,0.376742423,0.416048116,1.486252382,1.533148885,6,9,179.0508729,-93.53729291,44.06535707,-93.53725431,44.06531847,1150.375854,18.23831558,10022.07642,178.965435,18.77835655,1207.182037,-93.53727361,44.06533777,0.26316
123,2020,6302020,44.34,68.559,41.25,52.81393308,0.231370225,0.214519172,0.338022861,0.601671553,51.528,-0.042056711,-0.070120468,51.57005671,0.410163256,0.439753794,1.546211096,1.58385556,61,3,168.0415962,-93.53941591,44.06558867,-93.53937731,44.06555006999999,1154.422363,17.68448591,9333.718262,166.6733284,16.09928966,1035.191422,-93.53939660999998,44.06556936999999,0.1981
1230,2020,6302020,56.519,84.037,52.511,65.86354543,0.213075235,0.195779618,0.312544721,0.624855718,59.044,-0.025433658,-0.054497143,59.06943366,0.377104933,0.408206662,1.486880518,1.523749174,6,10,176.3204892,-93.53729291,44.06531847,-93.53725431,44.06527986999999,1149.93161,18.32080317,9879.693359,176.4228783,18.17643499,1168.512665,-93.53727361,44.06529916999999,0.25778
1231,2020,6302020,56.746,84.545,52.493,66.13995411,0.215036881,0.19674997,0.313058853,0.620888284,59.851,-0.026321058,-0.057047021,59.87732106,0.378835027,0.411695834,1.48988475,1.529041772,6,11,178.9827879,-93.53729291,44.06527987,-93.53725431,44.06524127,1149.519775,18.37087774,9874.501709,176.3301697,18.00925779,1157.78476,-93.53727361,44.06526056999999,0.25753
1232,2020,6302020,61.486,90.556,56.949,71.23694251,0.209239285,0.191197169,0.305700735,0.628881576,62.677,-0.021415276,-0.051807973,62.69841528,0.368908391,0.40154169,1.472790554,1.510868289,6,12,176.5099167,-93.53729291,44.06524127,-93.53725431,44.06520266999999,1149.083649,18.42672491,9989.73291,178.3878632,18.54715061,1192.329071,-93.53727361,44.06522197,0.26315
1233,2020,6302020,63.66,92.852,59.155,73.42434548,0.203841579,0.18651605,0.299844901,0.637089131,62.889,-0.017285908,-0.046530067,62.90628591,0.360491245,0.391989064,1.458561106,1.49464847,6,13,175.0354681,-93.53729291,44.06520267,-93.53725431,44.06516407,1148.725586,18.45539951,10093.7627,180.2455368,18.9968586,1221.212341,-93.53727361,44.06518337,0.26234
1234,2020,6302020,60.856,89.567,55.496,70.2507562,0.212470303,0.190868418,0.302453464,0.619603202,62.782,-0.021215138,-0.057656651,62.80321514,0.368318708,0.407472082,1.471785855,1.517674084,6,14,179.8007973,-93.53729291,44.06516407,-93.53725431,44.06512546999999,1148.458893,18.45491457,10015.88379,178.854847,18.47551584,1187.716095,-93.53727361,44.06514476999999,0.2767
1235,2020,6302020,60.416,89.014,55.736,69.9525719,0.210333809,0.19138058,0.305227656,0.626148696,61.876,-0.02160007,-0.053535186,61.89760007,0.36923728,0.403525927,1.47335143,1.513445317,6,15,171.9553295,-93.53729291,44.06512547,-93.53725431,44.06508687,1148.085449,18.42174912,9822.009766,175.3928146,18.10580063,1163.985413,-93.53727361,44.06510616999999,0.26792
1236,2020,6302020,55.902,83.001,51.917,65.08859218,0.212485529,0.195092979,0.31153289,0.625498488,58.183,-0.024830731,-0.054067708,58.20783073,0.375879506,0.407182793,1.484759043,1.521777617,6,16,173.1039477,-93.53729291,44.06508687,-93.53725431,44.06504826999999,1147.747101,18.38540888,9683.927979,172.9270744,17.79451466,1143.994598,-93.53727361,44.06506757,0.28304
1237,2020,6302020,57.512,85.1,53.475,66.85610361,0.210582282,0.193447957,0.309501105,0.628378378,59.213,-0.023373299,-0.052196219,59.2363733,0.372939721,0.403835256,1.479691195,1.515990382,6,17,177.3965818,-93.53729291,44.06504827,-93.53725431,44.06500967,1147.46106,18.35937309,9811.013184,175.1964607,18.20631456,1170.431519,-93.53727361,44.06502897,0.28619
1238,2020,6302020,55.106,81.446,51.029,63.96374232,0.210971389,0.19289355,0.307987325,0.626537829,56.757,-0.022910636,-0.053339091,56.77991064,0.371947699,0.404580494,1.477987878,1.516306587,6,18,178.935538,-93.53729291,44.06500967,-93.53725431,44.06497106999999,1147.156342,18.33477354,10054.10303,179.5373383,18.93960476,1217.539001,-93.53727361,44.06499036999999,0.28925
1239,2020,6302020,53.976,79.481,50.002,62.5322262,0.209112345,0.191110245,0.305613804,0.629106327,54.984,-0.021337738,-0.051663859,55.00533774,0.368752497,0.401316138,1.472524826,1.510506719,6,19,184.1990434,-93.53729291,44.06497107,-93.53725431,44.06493247,1146.895874,18.32548904,10268.22412,183.3609276,19.37943792,1245.80542,-93.53727361,44.06495176999999,0.28922
124,2020,6302020,53.5,79.514,50.133,62.44475928,0.21089922,0.195573398,0.313871696,0.630492743,55.395,-0.025192878,-0.050930673,55.42019288,0.376737,0.404278264,1.486242991,1.518764505,61,4,184.715548,-93.53941591,44.06555006999999,-93.53937731,44.06551146999999,1155.322266,17.86755371,10145.16943,181.1635246,18.03859425,1159.628387,-93.53939660999998,44.06553077,0.24676
1240,2020,6302020,52.807,79.097,49.804,61.98212934,0.213120914,0.199311621,0.320219245,0.629657256,55.583,-0.028436833,-0.051573954,55.61143683,0.383392911,0.408079988,1.497850664,1.527340252,6,20,189.8575026,-93.53729291,44.06493247,-93.53725431,44.06489386999999,1146.663635,18.34163427,10514.44238,187.7576828,20.37548447,1309.851929,-93.53727361,44.06491317,0.2828
1241,2020,6302020,73.469,97.687,62.351,79.221401,0.179816059,0.141496646,0.222581683,0.638273261,59.554,0.022138951,-0.044519436,59.53186105,0.277438611,0.351318281,1.329635629,1.404308287,5,1,142.2029078,-93.53725431,44.06566587,-93.53721571,44.06562726999999,1155.426147,15.99815989,8487.295898,151.5586624,15.16771221,975.4081421,-93.53723501,44.06564656999999,0.099875
1242,2020,6302020,76.213,101.31,64.98,82.24868361,0.178663983,0.141373231,0.222999209,0.64139769,61.427,0.022219107,-0.0426304,61.40478089,0.277206111,0.349065622,1.329300775,1.401791079,5,2,133.9222141,-93.53725431,44.06562726999999,-93.53721571,44.06558866999999,1154.417175,16.2011075,7600.400023999999,135.7212601,13.22845101,850.8189238999998,-93.53723501,44.065607969999995,0.11598
1243,2020,6302020,68.646,94.21,60.039,75.70222132,0.18837609,0.156973031,0.248635926,0.637289035,59.735,0.008499069,-0.045561363,59.72650093,0.306396295,0.365784494,1.372403345,1.435014543,5,3,148.4992794,-93.53725431,44.06558867,-93.53721571,44.06555006999999,1153.487885,16.58782482,7797.698975,139.2444534,13.68968225,880.39534,-93.53723501,44.06556936999999,0.1731
1244,2020,6302020,60.245,87.134,54.819,68.86439995,0.204623063,0.182447974,0.290503457,0.629134437,59.204,-0.013803302,-0.051372417,59.2178033,0.353140856,0.393740327,1.446327496,1.492506665,5,4,153.8889027,-93.53725431,44.06555006999999,-93.53721571,44.06551146999999,1153.088715,17.10293198,8606.387939,153.6853104,16.22769046,1043.321106,-93.53723501,44.06553077,0.24533
1245,2020,6302020,63.02,90.214,57.751,71.75250099,0.198065067,0.177467142,0.284804625,0.64015563,59.657,-0.009412991,-0.044375667,59.66641299,0.344097088,0.381990564,1.431513805,1.473745632,5,5,146.3681362,-93.53725431,44.06551147,-93.53721571,44.065472869999994,1152.558014,17.24341345,8471.60498,151.2784767,14.83584452,953.9665222,-93.53723501,44.06549217,0.2618
1246,2020,6302020,60.656,88.834,56.493,70.14767504,0.205276494,0.188494214,0.302999021,0.635938942,60.519,-0.019009336,-0.047303904,60.53800934,0.364053579,0.394486059,1.464554207,1.499644091,5,6,161.196258,-93.53725431,44.065472869999994,-93.53721571,44.06543426999999,1152.01355,16.92887545,8993.894043,160.6050682,17.328197,1114.039886,-93.53723501,44.06545356999998,0.24793
1247,2020,6302020,61.019,89.302,56.69,70.50276984,0.205509039,0.188150691,0.302068759,0.63481221,60.895,-0.018720744,-0.047997449,60.91372074,0.363435516,0.39493392,1.463511365,1.499817176,5,7,176.9584749,-93.53725431,44.06543427,-93.53721571,44.065395669999994,1151.580902,17.23036861,9767.893066,174.4264641,18.97820663,1220.025269,-93.53723501,44.06541496999999,0.235
1248,2020,6302020,60.989,88.839,56.315,70.19830308,0.204670115,0.185879809,0.297819555,0.633899526,60.374,-0.0167573,-0.048500313,60.3907573,0.35934382,0.393554054,1.456639722,1.4958329,5,8,182.9960283,-93.53725431,44.065395669999994,-93.53721571,44.06535706999999,1151.173157,17.71565723,10124.44507,180.7934608,19.63263512,1262.095734,-93.53723501,44.06537637,0.2459
1249,2020,6302020,62.171,91.062,57.936,71.91221774,0.205197349,0.188542938,0.303167991,0.636225868,62.017,-0.019049198,-0.047126235,62.0360492,0.364141224,0.394338264,1.464702192,1.4995199,5,9,182.6164858,-93.53725431,44.06535707,-93.53721571,44.06531847,1150.747345,18.0374465,10254.65356,183.1185951,20.21147585,1299.323273,-93.53723501,44.06533777,0.25666
125,2020,6302020,60.185,88.597,55.892,69.7509338,0.208397694,0.190963961,0.305867155,0.630856575,61.117,-0.02119468,-0.050559426,61.13819468,0.368490106,0.400022564,1.47207776,1.50880429,61,5,203.8164694,-93.53941591,44.06551147,-93.53937731,44.065472869999994,1157.127319,17.7372055,11744.81128,209.7285423,14.83206701,953.5314484,-93.53939660999998,44.06549217,0.25719
1250,2020,6302020,62.653,91.322,57.712,72.10127377,0.205535149,0.186192564,0.297819515,0.63196163,62.279,-0.017043087,-0.049720578,62.29604309,0.359907957,0.395120479,1.457583835,1.498006047,5,10,178.7185959,-93.53725431,44.06531847,-93.53721571,44.06527986999999,1150.306305,18.18428373,10302.2251,183.9680786,20.36700296,1309.323517,-93.53723501,44.06529916999999,0.23914
1251,2020,6302020,63.431,91.94,58.133,72.70007118,0.204017758,0.18348984,0.293187848,0.6322928,62.316,-0.01469106,-0.049431392,62.33069106,0.355026465,0.39253485,1.449449008,1.492164107,5,11,180.2573737,-93.53725431,44.06527987,-93.53721571,44.06524127,1149.857758,18.27812147,10275.02661,183.4823952,20.37065458,1309.559906,-93.53723501,44.06526056999999,0.24063
1252,2020,6302020,63.039,92.858,58.28,73.01388472,0.209738303,0.191273726,0.305469334,0.627624976,64.397,-0.021493438,-0.052601353,64.41849344,0.36904568,0.402446774,1.473024636,1.51203521,5,12,180.1485906,-93.53725431,44.06524127,-93.53721571,44.06520266999999,1149.469818,18.35044193,10189.11914,181.9483261,19.81828976,1274.03421,-93.53723501,44.06522197,0.2522
1253,2020,6302020,64.497,94.919,59.954,74.75284094,0.20804737,0.190834044,0.305865557,0.631633287,65.387,-0.021074896,-0.050067922,65.4080749,0.368257039,0.399392345,1.471680853,1.507914959,5,13,182.8684675,-93.53725431,44.06520267,-93.53721571,44.06516407,1149.203857,18.40422535,10162.23193,181.4682083,19.61679745,1261.080688,-93.53723501,44.06518337,0.2494
1254,2020,6302020,62.886,91.922,58.305,72.58047512,0.205396102,0.187561366,0.300881838,0.634287766,62.653,-0.018213811,-0.048307705,62.67121381,0.362374658,0.394767092,1.46172439,1.499007945,5,14,178.4517678,-93.53725431,44.06516407,-93.53721571,44.06512546999999,1148.885742,18.43554115,10154.02759,181.3216934,20.08674669,1291.298584,-93.53723501,44.06514476999999,0.25314
1255,2020,6302020,61.747,90.801,57.277,71.50330608,0.208158975,0.190458085,0.304961636,0.630797018,62.578,-0.020756345,-0.050581199,62.59875634,0.367582384,0.399621175,1.470532981,1.507795434,5,15,176.4744625,-93.53725431,44.06512547,-93.53721571,44.06508687,1148.538361,18.45903492,10081.27759,180.0225945,19.76946592,1270.902893,-93.53723501,44.06510616999999,0.24831
1256,2020,6302020,61.752,90.067,57.122,71.15311396,0.204877461,0.186504983,0.299006304,0.63421675,61.26,-0.017297706,-0.048320818,61.27729771,0.360471293,0.393889911,1.458527659,1.496876354,5,16,176.3192608,-93.53725431,44.06508687,-93.53721571,44.06504826999999,1148.207642,18.46169662,10056.31885,179.5769043,19.442348,1249.865051,-93.53723501,44.06506757,0.25131
1257,2020,6302020,61.675,90.396,57.556,71.38612278,0.205187602,0.188865727,0.303877691,0.636709589,61.561,-0.019324801,-0.046833662,61.5803248,0.364721734,0.394300011,1.465683016,1.499809962,5,17,179.1987998,-93.53725431,44.06504827,-93.53721571,44.06500967,1147.912964,18.44166184,10225.60913,182.5999489,20.3348794,1307.24469,-93.53723501,44.06502897,0.24721
1258,2020,6302020,62.054,89.191,56.368,70.67079741,0.202018841,0.179424113,0.286022956,0.631992017,59.96,-0.011152481,-0.049494974,59.97115248,0.347656128,0.389174515,1.437312663,1.484054071,5,18,183.3186684,-93.53725431,44.06500967,-93.53721571,44.06497106999999,1147.626099,18.42039633,10424.38574,186.1495285,20.80499458,1337.473785,-93.53723501,44.06499036999999,0.25419
1259,2020,6302020,62.559,90.424,56.942,71.4901383,0.204252386,0.182144421,0.290136504,0.629722198,61.347,-0.01353531,-0.050995355,61.36053531,0.352591073,0.393080298,1.445419524,1.491417809,5,19,185.6199718,-93.53725431,44.06497107,-93.53721571,44.06493247,1147.400055,18.41683292,10543.29858,188.2729607,20.73067331,1332.691589,-93.53723501,44.06495176999999,0.25199
126,2020,6302020,59.905,88.23,55.828,69.49797961,0.20783181,0.19121072,0.306856468,0.632755299,60.727,-0.021391135,-0.049375622,60.74839113,0.368932693,0.398975,1.472831984,1.507810178,61,6,217.1673762,-93.53941591,44.065472869999994,-93.53937731,44.06543426999999,1158.430542,17.54141331,12393.04907,221.304203,20.68894291,1329.979462,-93.53939660999998,44.06545356999998,0.24262
1260,2020,6302020,58.212,84.642,53.551,66.88451417,0.204666835,0.18501407,0.295958702,0.632676449,57.521,-0.016013849,-0.049238054,57.53701385,0.357781216,0.393612437,1.454030097,1.495006082,5,20,188.0296433,-93.53725431,44.06493247,-93.53721571,44.06489386999999,1147.171295,18.42224693,10576.4668,188.8652649,20.78369808,1336.10788,-93.53723501,44.06491317,0.24449
1261,2020,6302020,67.186,93.008,59.361,74.5836778,0.190262443,0.161192055,0.256086797,0.638235421,59.469,0.004793332,-0.045103049,59.46420667,0.314219775,0.368887143,1.384336022,1.44261171,4,1,140.742333,-93.53721571,44.06566587,-93.53717711,44.06562726999999,1155.145538,15.8474226,8292.267455999998,148.0760307,15.02395868,966.170105,-93.53719641,44.06564656999999,0.12882
1262,2020,6302020,74.208,98.567,63.18,80.02914709,0.178601108,0.140986833,0.222263789,0.64098532,59.746,0.022564472,-0.042868344,59.72343553,0.276478032,0.349001787,1.328253019,1.401354104,4,2,133.5328721,-93.53721571,44.06562726999999,-93.53717711,44.06558866999999,1154.074768,16.08913302,7420.102417,132.501667,12.74036026,819.4075927999999,-93.53719641,44.065607969999995,0.098078
1263,2020,6302020,67.698,92.112,59.955,74.52570423,0.181388817,0.152768913,0.244494517,0.650892392,56.571,0.0121275,-0.037198826,56.5588725,0.298569705,0.35283638,1.360631038,1.416792559,4,3,126.9227356,-93.53721571,44.06558867,-93.53717711,44.06555006999999,1153.272034,16.46911287,7559.548584,134.9917736,11.87004614,763.3785094999998,-93.53719641,44.06556936999999,0.13327
1264,2020,6302020,61.363,88.366,56.515,70.16151117,0.199769186,0.180345825,0.289688244,0.639555938,58.854,-0.011916953,-0.044825546,58.86591695,0.349329831,0.384926861,1.440053452,1.48006566,4,4,165.3584899,-93.53721571,44.06555006999999,-93.53717711,44.06551146999999,1152.825836,16.88646793,8473.906737999998,151.3195839,13.12272453,843.8914948,-93.53719641,44.06553077,0.20465
1265,2020,6302020,64.114,90.27,58.561,72.31567054,0.190838184,0.169421702,0.272961606,0.648731583,57.865,-0.002396863,-0.038904882,57.86739686,0.329388724,0.369150601,1.40796082,1.451082989,4,5,139.0925562,-93.53721571,44.06551147,-93.53717711,44.065472869999994,1152.559387,17.23309755,8584.380371,153.2923164,12.15384579,781.5704193,-93.53719641,44.06549217,0.20209
1266,2020,6302020,61.06,89.206,57.092,70.58217551,0.203193914,0.187307841,0.302079979,0.640001794,60.26,-0.017949633,-0.044740015,60.27794963,0.361918066,0.390752482,1.460956436,1.494014181,4,6,154.9480688,-93.53721571,44.065472869999994,-93.53717711,44.06543426999999,1152.104614,17.17767906,8667.849121,154.7828407,15.6026299,1003.217911,-93.53719641,44.06545356999998,0.22464
1267,2020,6302020,62.073,90.274,57.919,71.5473339,0.20149065,0.185110307,0.298650824,0.641591156,60.556,-0.016035878,-0.043694178,60.57203588,0.357954991,0.387768722,1.454319914,1.488254315,4,7,172.9816251,-93.53721571,44.06543427,-93.53717711,44.065395669999994,1151.702728,17.34398651,9433.275635000002,168.4511642,17.74155998,1140.605713,-93.53719641,44.06541496999999,0.22055
1268,2020,6302020,60.986,89.32,56.861,70.54674081,0.205044403,0.188508775,0.303215795,0.636598746,60.793,-0.019016542,-0.046892604,60.81201654,0.364079773,0.394060917,1.464598432,1.499156522,4,8,176.6626167,-93.53721571,44.065395669999994,-93.53717711,44.06535706999999,1151.287415,17.72711754,9853.59082,175.9567795,18.57489967,1194.136017,-93.53719641,44.06537637,0.23346
1269,2020,6302020,61.432,90.956,57.315,71.48867926,0.210088506,0.193742289,0.310540322,0.630139848,63.165,-0.023610535,-0.051096074,63.18861053,0.373466126,0.402919395,1.480596432,1.515195862,4,9,181.1031545,-93.53721571,44.06535707,-93.53717711,44.06531847,1150.898651,17.92359972,10141.18408,181.0923614,19.3190074,1241.957153,-93.53719641,44.06533777,0.23501
127,2020,6302020,60.086,88.475,56.607,69.86297415,0.20520496,0.191093221,0.308730452,0.639807855,60.257,-0.021224557,-0.044964127,60.27822456,0.368721962,0.394201848,1.472472789,1.502010706,61,7,240.4619217,-93.53941591,44.06543427,-93.53937731,44.065395669999994,1158.488953,17.65571785,12391.30347,221.2730217,23.69993305,1523.550201,-93.53939660999998,44.06541496999999,0.24206
1270,2020,6302020,62.704,92.865,58.553,72.99350119,0.210018665,0.193875386,0.310886864,0.630517418,64.473,-0.02372199,-0.050862592,64.49672199,0.373704108,0.402784347,1.481005996,1.515173153,4,10,186.2552256,-93.53721571,44.06531847,-93.53717711,44.06527986999999,1150.491211,18.04990673,10422.56982,186.1170845,20.02411127,1287.268524,-93.53719641,44.06529916999999,0.22938
1271,2020,6302020,62.075,91.972,57.653,72.19423527,0.211465002,0.194077132,0.310154159,0.626853825,64.216,-0.023934813,-0.053178082,64.23993481,0.374064766,0.40539767,1.481627064,1.518540841,4,11,188.6616439,-93.53721571,44.06527987,-93.53717711,44.06524127,1150.092621,18.15378952,10466.32202,186.8983726,20.2550106,1302.115295,-93.53719641,44.06526056999999,0.24487
1272,2020,6302020,60.297,89.909,56.118,70.40025193,0.214030847,0.197142591,0.314726639,0.624164433,63.403,-0.026624145,-0.054980516,63.42962414,0.379534497,0.409848034,1.491102377,1.527196446,4,12,183.5704671,-93.53721571,44.06524127,-93.53717711,44.06520266999999,1149.716705,18.23596907,10264.81421,183.3000298,19.52281857,1255.041687,-93.53719641,44.06522197,0.23836
1273,2020,6302020,60.639,90.465,56.266,70.77397663,0.214968019,0.19738723,0.31449419,0.621964296,64.025,-0.02686213,-0.056385205,64.05186213,0.379970169,0.411527434,1.491861673,1.529512572,4,13,180.8380254,-93.53721571,44.06520267,-93.53717711,44.06516407,1149.40448,18.29669571,10169.6875,181.6013565,19.21625996,1235.342957,-93.53719641,44.06518337,0.24262
1274,2020,6302020,66.595,97.663,62.918,77.31241883,0.202601904,0.189141473,0.306571936,0.64423579,65.813,-0.019500299,-0.042160263,65.8325003,0.365217474,0.389569052,1.466521511,1.494522485,4,14,183.9272123,-93.53721571,44.06516407,-93.53717711,44.06512546999999,1149.159973,18.34809446,10214.13452,182.3950424,19.52762985,1255.358826,-93.53719641,44.06514476999999,0.25575
1275,2020,6302020,61.672,90.838,57.735,71.62008111,0.206816725,0.191239919,0.307739383,0.635582025,62.269,-0.021390283,-0.047606364,62.29039028,0.368985055,0.397124938,1.472921261,1.505634655,4,15,183.561567,-93.53721571,44.06512547,-93.53717711,44.06508687,1148.774414,18.3848505,10274.6167,183.4750862,19.75839567,1270.191284,-93.53719641,44.06510616999999,0.24526
1276,2020,6302020,60.318,88.649,55.825,69.79335439,0.20840646,0.190183061,0.304169977,0.629730736,61.155,-0.020527169,-0.051242236,61.17552717,0.367088672,0.400092093,1.469693955,1.508070932,4,16,182.6054801,-93.53721571,44.06508687,-93.53717711,44.06504826999999,1148.487091,18.42077255,10205.63525,182.2432671,19.59781837,1259.855103,-93.53719641,44.06506757,0.24196
1277,2020,6302020,59.541,88.184,55.432,69.26821099,0.210732441,0.19389406,0.310348564,0.628594756,61.395,-0.02375798,-0.052074012,61.41875798,0.373737494,0.40407906,1.481063469,1.516754097,4,17,185.1813453,-93.53721571,44.06504827,-93.53717711,44.06500967,1148.220551,18.43553972,10256.24487,183.1470184,19.85336399,1276.283295,-93.53719641,44.06502897,0.24748
1278,2020,6302020,57.98,85.565,53.397,67.16717758,0.211509803,0.192169703,0.305996805,0.62405189,59.753,-0.02230606,-0.054885195,59.77530606,0.370651543,0.405613748,1.475767506,1.516793554,4,18,187.6957374,-93.53721571,44.06500967,-93.53717711,44.06497106999999,1147.959229,18.43134642,10361.06982,185.0188828,20.22612906,1300.252472,-93.53719641,44.06499036999999,0.23061
1279,2020,6302020,58.976,86.965,54.381,68.30903542,0.210844904,0.191782981,0.305690258,0.625320531,60.573,-0.021957648,-0.054070946,60.59495765,0.36995862,0.404429244,1.474582881,1.514956466,4,19,189.5931684,-93.53721571,44.06497107,-93.53717711,44.06493247,1147.720459,18.4224062,10537.15796,188.1633186,20.60289526,1324.48465,-93.53719641,44.06495176999999,0.24735
128,2020,6302020,58.072,85.117,53.918,67.14266303,0.206375078,0.18887624,0.302953927,0.633457476,58.244,-0.019361058,-0.048865844,58.26336106,0.364740638,0.396469332,1.465714975,1.502391497,61,8,208.751994,-93.53941591,44.065395669999994,-93.53937731,44.06535706999999,1158.391907,17.78044939,12130.62891,216.6181221,23.91503763,1537.381287,-93.53939660999998,44.06537637,0.24166
1280,2020,6302020,56.413,84.236,52.399,65.88825253,0.215158466,0.197818683,0.315274788,0.622049955,59.66,-0.027235713,-0.056345572,59.68723571,0.38073823,0.411843136,1.493201922,1.53035876,4,20,193.1970168,-93.53721571,44.06493247,-93.53717711,44.06489386999999,1147.488617,18.42963505,10728.88037,191.586937,20.93021154,1345.520294,-93.53719641,44.06491317,0.24511
1281,2020,6302020,68.468,94.823,61.341,76.24956095,0.187309637,0.161398975,0.258509073,0.646900014,59.837,0.004595071,-0.039823356,59.83240493,0.314602667,0.363232347,1.384924344,1.436555471,3,1,131.0621024,-93.53717710999999,44.06566587,-93.53713851,44.06562726999999,1154.955994,15.75080252,8227.134766,146.9129562,14.36792135,924.0092773,-93.53715781,44.06564656999999,0.14622
1282,2020,6302020,74.642,99.103,63.468,80.45914035,0.17868909,0.140786785,0.221814159,0.640424609,60.096,0.022746645,-0.043200836,60.07325335,0.276100995,0.349206807,1.32771094,1.401380949,3,2,132.3022407,-93.53717710999999,44.06562726999999,-93.53713851,44.06558866999999,1153.885498,15.79550743,7862.565674,140.4027863,11.88432312,764.3210754,-93.53715781,44.065607969999995,0.13093
1283,2020,6302020,66.966,90.711,59.286,73.54762736,0.179313169,0.150592667,0.241333049,0.653570129,55.17,0.014018058,-0.035538779,55.15598194,0.294506472,0.349083349,1.354582923,1.41065896,3,3,134.3789398,-93.53717710999999,44.06558867,-93.53713851,44.06555006999999,1152.994568,16.17090416,8119.02124,144.982338,10.41247177,669.6131287,-93.53715781,44.06556936999999,0.14195
1284,2020,6302020,56.172,82.841,51.639,65.02438308,0.211599566,0.191845367,0.3052281,0.623350756,57.871,-0.022030716,-0.055317542,57.89303072,0.370070423,0.405801984,1.474773909,1.516679975,3,4,118.4369147,-93.53717710999999,44.06555006999999,-93.53713851,44.06551146999999,1152.548706,16.67700386,8921.313476999998,159.3089905,10.03099585,645.0716248,-93.53715781,44.06553077,0.19662
1285,2020,6302020,53.851,78.976,49.512,62.15190241,0.208901135,0.189155819,0.301566345,0.626924635,54.589,-0.019658987,-0.052973856,54.60865899,0.365243262,0.401072182,1.466565152,1.508170012,3,5,163.2460143,-93.53717710999999,44.06551147,-93.53713851,44.065472869999994,1152.331177,17.23128414,9020.845703,161.086319,8.561464548,550.4834442,-93.53715781,44.06549217,0.18002
1286,2020,6302020,51.058,76.794,47.891,59.9938488,0.216360375,0.201295248,0.321856905,0.62362945,54.639,-0.030230507,-0.055459392,54.66923051,0.386912872,0.413794954,1.504054213,1.536470354,3,6,143.9341437,-93.53717710999999,44.065472869999994,-93.53713851,44.06543426999999,1151.961548,17.20752049,8490.811523,151.6214523,14.39212132,925.4611206,-93.53715781,44.06545356999998,0.19095
1287,2020,6302020,53.84,80.435,50.922,63.1442394,0.211224551,0.198063675,0.319064701,0.633082613,56.108,-0.027316857,-0.04937553,56.13531686,0.381174185,0.404730738,1.493963596,1.521943329,3,7,159.5992508,-93.53717710999999,44.06543427,-93.53713851,44.065395669999994,1151.611511,17.29965305,9065.080566,161.8762512,17.03097153,1094.925842,-93.53715781,44.06541496999999,0.20227
1288,2020,6302020,56.419,83.907,52.263,65.71379708,0.213862045,0.195886721,0.312140172,0.622868175,59.132,-0.025548707,-0.055760194,59.15754871,0.377295988,0.40962599,1.487211755,1.525593215,3,8,166.1412863,-93.53717710999999,44.065395669999994,-93.53713851,44.06535706999999,1151.216736,17.52670193,9516.00293,169.9284287,17.85815811,1148.045105,-93.53715781,44.06537637,0.21115
1289,2020,6302020,58.811,87.485,54.908,68.62275475,0.212169497,0.195999891,0.313761106,0.627627593,61.251,-0.025593925,-0.052751436,61.27659392,0.37749784,0.406551886,1.487561851,1.521969926,3,9,177.5759529,-93.53717710999999,44.06535707,-93.53713851,44.06531847,1150.8479,17.66878128,9902.495605,176.8300629,18.45795727,1186.565979,-93.53715781,44.06533777,0.22981
129,2020,6302020,56.103,82.748,51.37,64.89390062,0.212562599,0.191896349,0.304580423,0.620800503,58.023,-0.022099558,-0.056933777,58.04509956,0.370161784,0.407556945,1.474930039,1.51885915,61,9,203.3433202,-93.53941591,44.06535707,-93.53937731,44.06531847,1158.212616,17.87950277,11953.48462,213.4548264,23.88589382,1535.513062,-93.53939660999998,44.06533777,0.25732
