Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y
"295","2022","6152022","38.48","61.286","34.651","46.32269421","0.252632816","0.228594912","0.35024188","0.565398297","49.441","-0.055156714","-0.095037086","49.49615671","0.434485509","0.476014823","1.592671518","1.649241055","28","16","265.0015329",-93.530815931000006,44.077460119000001,-93.530776931000005,44.077421119000000,28.812368459999998,1852.232079999999996,1146.385449000000108,17.800296079999999,14731.298179999999775,263.058581500000003,445,"-93.530833170859324","44.077416448039934"
"296","2022","6152022","40.776","63.507","36.686","48.44819853","0.242336509","0.217974166","0.33627232","0.577668603","49.552","-0.045546184","-0.086165043","49.59754618","0.416174732","0.458891114","1.557460271","1.61325528","28","17","271.1867897",-93.530815931000006,44.077421119000000,-93.530776931000005,44.077382118999999,28.977104449999999,1862.856037999999899,1146.792521000000079,17.678053060000000,14793.758519999999407,264.173949300000004,446,"-93.530833170859324","44.077377448039933"
"297","2022","6152022","42.654","66.676","37.951","50.67981549","0.246530845","0.219720113","0.33654156","0.569185314","52.747","-0.047259321","-0.09196434","52.79425932","0.419202422","0.466147233","1.56318282","1.625193368","28","18","263.8627737",-93.530815931000006,44.077382118999999,-93.530776931000005,44.077343118999998,28.970584179999999,1862.378369999999904,1147.024797000000035,17.749087440000000,14784.136749999999665,264.002129400000001,447,"-93.530833170859324","44.077338448039924"
"298","2022","6152022","44.973","69.449","39.646","52.97024211","0.242840589","0.213909912","0.327324275","0.570864951","54.279","-0.042103487","-0.090509385","54.32110349","0.409100432","0.460201174","1.544237654","1.61044803","28","19","265.3540677",-93.530815931000006,44.077343119000005,-93.530776931000005,44.077304119000004,29.020717410000000,1865.596788000000060,1147.270625999999993,17.993674219999999,14802.403480000000854,264.328319099999987,448,"-93.530833170859324","44.077299448039945"
"299","2022","6152022","44.843","69.981","39.227","53.06283238","0.249482217","0.218926357","0.332526423","0.56053786","55.892","-0.046742962","-0.097780605","55.93874296","0.417826798","0.471468894","1.560578017","1.631683679","28","20","254.7392031",-93.530815931000006,44.077304119000004,-93.530776931000005,44.077265119000003,29.163421379999999,1874.810498000000052,1147.680497000000059,18.106731409999998,14859.005400000000009,265.339059399999996,449,"-93.530833170859324","44.077260448039937"
"30","2022","6152022","36.708","59.328","35.953","45.3133794","0.240412509","0.235536674","0.376479204","0.60600391","45.995","-0.060132284","-0.068140527","46.05513228","0.446313007","0.454595533","1.616214449","1.627438201","37","30","253.6984584",-93.531166931000001,44.076914119000001,-93.531127931000000,44.076875119000000,26.837494849999999,1725.184089000000085,1145.020283999999947,18.299164930000000,14018.472379999999248,250.329569899999996,162,"-93.531184170859305","44.076870448039934"
"300","2022","6152022","45.587","71.064","39.423","53.79727253","0.25146827","0.218403614","0.329893303","0.554753462","57.118","-0.046402348","-0.101694068","57.16440235","0.416920083","0.475067663","1.558865466","1.636130925","28","21","264.6190624",-93.530815931000006,44.077265119000003,-93.530776931000005,44.077226119000002,29.350118479999999,1886.874606999999969,1147.960231999999905,17.998314590000000,14927.685849999999846,266.565494999999999,450,"-93.530833170859324","44.077221448039936"
"301","2022","6152022","41.508","65.472","35.913","49.32626216","0.256871356","0.224004487","0.337202921","0.54852456","53.523","-0.05151267","-0.106329911","53.57451267","0.42660289","0.483950208","1.57733449","1.655247271","28","22","264.0715751",-93.530815931000006,44.077226119000002,-93.530776931000005,44.077187119000001,29.194453719999998,1876.867228000000068,1148.058299000000034,17.963784749999999,14901.991400000000795,266.106675900000027,451,"-93.530833170859324","44.077182448039927"
"302","2022","6152022","41.676","64.97","36.555","49.30942405","0.248396751","0.21842357","0.332339387","0.562644297","51.709","-0.046253867","-0.09631916","51.75525387","0.416954707","0.469597566","1.5589308","1.628499407","28","23","266.8449571",-93.530815931000006,44.077187119000001,-93.530776931000005,44.077148119000000,28.621501290000001,1839.850701000000072,1148.138308999999936,17.996696210000000,14806.556099999999788,264.402481899999998,452,"-93.530833170859324","44.077143448039934"
"303","2022","6152022","38.34","61.104","35.18","46.336763","0.248753372","0.228912755","0.354226316","0.575739722","48.688","-0.055175897","-0.088037794","48.7431759","0.435029507","0.469237109","1.593740219","1.640050313","28","24","263.3466201",-93.530815931000006,44.077148119000000,-93.530776931000005,44.077109118999999,28.567391520000001,1836.459106000000020,1147.789794999999913,18.363274069999999,14801.387080000000424,264.310170500000027,453,"-93.530833170859324","44.077104448039933"
"304","2022","6152022","37.831","60.041","34.123","45.46238508","0.250619675","0.22692905","0.348397622","0.568328309","48.128","-0.053620213","-0.092948975","48.18162021","0.431630513","0.472650192","1.587084666","1.642550385","28","25","265.087153",-93.530815931000006,44.077109118999999,-93.530776931000005,44.077070118999998,28.872376970000001,1856.157993000000033,1147.028591999999890,18.641534060000001,14892.468590000000404,265.936619199999996,454,"-93.530833170859324","44.077065448039932"
"305","2022","6152022","39.677","62.407","35.32","47.31596058","0.249320608","0.22265977","0.340452939","0.565962152","49.817","-0.049919944","-0.09431312","49.86691994","0.424284624","0.470776077","1.572875973","1.634997212","28","26","265.1181341",-93.530815931000006,44.077070119000005,-93.530776931000005,44.077031119000004,29.087597850000002,1869.904453000000103,1146.052357999999913,18.561117490000001,14931.639619999999923,266.636095699999998,455,"-93.530833170859324","44.077026448039931"
"306","2022","6152022","40.71","63.632","36.952","48.55164202","0.242048349","0.219681432","0.340139487","0.580714106","49.602","-0.046980056","-0.08421589","49.64898006","0.419135418","0.458230927","1.56305576","1.614289795","28","27","265.2154116",-93.530815931000006,44.077031119000004,-93.530776931000005,44.076992119000003,29.144670909999999,1873.674547000000075,1145.370229000000108,18.622046579999999,14850.753580000000511,265.191701299999977,456,"-93.530833170859324","44.076987448039937"
"307","2022","6152022","37.513","60.016","34.605","45.48498452","0.249357273","0.230731372","0.357621893","0.576596241","47.914","-0.056743911","-0.087555058","47.97074391","0.438137626","0.470154245","1.599872044","1.643442637","28","28","263.4812746",-93.530815931000006,44.076992119000003,-93.530776931000005,44.076953119000002,28.455896890000002,1829.305712999999969,1144.963052999999945,18.547495720000001,14639.032680000000255,261.410979199999986,457,"-93.530833170859324","44.076948448039936"
"308","2022","6152022","37.449","60.418","35.086","45.76676276","0.249784094","0.234696067","0.365859097","0.580720977","48.301","-0.060091912","-0.084974389","48.36109191","0.444886773","0.470643005","1.61334081","1.648739867","28","29","256.1391705",-93.530815931000006,44.076953119000002,-93.530776931000005,44.076914119000001,27.335071030000002,1757.196069000000080,1144.433199999999943,18.525687540000000,14198.267169999999169,253.540184399999987,458,"-93.530833170859324","44.076909448039935"
"309","2022","6152022","37.549","59.647","34.247","45.24212277","0.248563504","0.227355035","0.351046085","0.574161316","47.498","-0.053851479","-0.089021097","47.55185148","0.432361186","0.469026067","1.588511012","1.637955826","28","30","240.3399969",-93.530815931000006,44.076914119000001,-93.530776931000005,44.076875119000000,25.652876060000001,1648.837344999999914,1143.884358999999904,18.458514640000001,13586.543729999999414,242.616585600000008,459,"-93.530833170859324","44.076870448039934"
"31","2022","6152022","35.746","58.637","34.998","44.50069022","0.247476305","0.242533083","0.385467711","0.596858639","46.53","-0.066413152","-0.074507076","46.59641315","0.45811858","0.466432589","1.640379343","1.651971834","37","31","242.7618123",-93.531166931000001,44.076875119000000,-93.531127931000000,44.076836118999999,26.251246510000001,1687.425907000000052,1144.430812999999944,18.382095710000002,14195.587540000000445,253.492337999999990,163,"-93.531184170859305","44.076831448039933"
"310","2022","6152022","37.246","59.627","33.779","45.03207925","0.253464649","0.231034447","0.354724696","0.566505107","48.229","-0.057271224","-0.094421823","48.28627122","0.438654851","0.477249586","1.600896741","1.653839878","28","31","228.9283922",-93.530815931000006,44.076875119000000,-93.530776931000005,44.076836118999999,23.735225410000002,1525.598111000000017,1143.275047999999970,18.471559259999999,13424.385420000000522,239.720910000000003,460,"-93.530833170859324","44.076831448039933"
"311","2022","6152022","35.241","54.442","32.086","41.7746767","0.235836582","0.214098547","0.333368057","0.589361155","41.557","-0.041920357","-0.078193957","41.59892036","0.409429584","0.447700744","1.54484833","1.593858703","27","1","248.7913535",-93.530776931000005,44.078045119000002,-93.530737931000004,44.078006119000001,26.885263439999999,1728.244140999999900,1148.446439999999939,18.485261149999999,13983.787010000000009,249.710184700000013,463,"-93.530794170859309","44.078001448039934"
"312","2022","6152022","35.502","54.603","32.333","41.981355","0.233680334","0.211986016","0.330627293","0.592146952","41.371","-0.040021889","-0.076257371","41.41102189","0.405738909","0.444038623","1.538026027","1.586666875","27","2","245.498625",-93.530776931000005,44.078006119000001,-93.530737931000004,44.077967119000000,27.439880370000001,1764.035362999999961,1148.408118000000059,18.527141730000000,13904.870660000000498,248.300968200000000,464,"-93.530794170859309","44.077962448039933"
"313","2022","6152022","35.433","55.008","31.918","42.03227441","0.240546438","0.216439447","0.334483878","0.580242874","42.665","-0.044147141","-0.084364861","42.70914714","0.413507698","0.455859228","1.552451105","1.607410835","27","3","245.1131255",-93.530776931000005,44.077967119000000,-93.530737931000004,44.077928118999999,27.427620359999999,1763.136070999999902,1148.102814000000080,18.337933010000000,13850.577909999999974,247.331456099999997,465,"-93.530794170859309","44.077923448039925"
"314","2022","6152022","35.868","55.245","32.079","42.29887977","0.238420283","0.212669981","0.328234577","0.580667934","42.543","-0.04082895","-0.083888564","42.58382895","0.406934899","0.452432205","1.540230846","1.598570403","27","4","241.2356292",-93.530776931000005,44.077928118999999,-93.530737931000004,44.077889118999998,27.344698520000001,1757.789379999999937,1147.519047000000000,18.235755730000001,13808.700460000000021,246.583644600000014,466,"-93.530794170859309","44.077884448039931"
"315","2022","6152022","35.482","55.143","31.992","42.12367045","0.240841584","0.216948966","0.335323112","0.5801643","42.812","-0.044595774","-0.08444343","42.85659577","0.414393722","0.456336262","1.554111944","1.608630169","27","5","245.1774437",-93.530776931000005,44.077889119000005,-93.530737931000004,44.077850119000004,27.326517209999999,1756.682712000000038,1146.855618000000050,18.301680040000001,13769.405409999999392,245.881950799999998,467,"-93.530794170859309","44.077845448039938"
"316","2022","6152022","36.206","56.13","32.194","42.80928627","0.242776486","0.215777162","0.331282631","0.573561375","43.86","-0.043697101","-0.088801092","43.9036971","0.412355157","0.459886988","1.550295531","1.612127411","27","6","245.6227991",-93.530776931000005,44.077850119000004,-93.530737931000004,44.077811119000003,27.388231279999999,1760.563188000000082,1146.157294000000093,18.328526549999999,13822.498939999999493,246.830046299999992,468,"-93.530794170859309","44.077806448039937"
"317","2022","6152022","36.086","55.409","33.001","42.66701567","0.231961313","0.211191868","0.330341573","0.595589164","41.731","-0.039267125","-0.073959003","41.77026713","0.404348962","0.441039512","1.53547082","1.58185199","27","7","246.5667147",-93.530776931000005,44.077811119000003,-93.530737931000004,44.077772119000002,27.716475220000000,1781.748203000000103,1145.756331000000046,18.435031150000000,13942.015980000000127,248.964273200000008,469,"-93.530794170859309","44.077767448039928"
"318","2022","6152022","35.643","55.843","32.462","42.59360493","0.242398118","0.220798811","0.342233668","0.581308311","43.581","-0.047945913","-0.083875496","43.62894591","0.421069589","0.458754544","1.566731195","1.616270142","27","8","253.0810168",-93.530776931000005,44.077772119000002,-93.530737931000004,44.077733119000001,27.794644609999999,1786.711583999999903,1145.450471999999991,18.496582600000000,14001.959899999999834,250.034709200000009,470,"-93.530794170859309","44.077728448039935"
"319","2022","6152022","36.394","56.309","33.38","43.24138109","0.234900654","0.214825842","0.335704533","0.59280044","42.844","-0.042491057","-0.075957901","42.88649106","0.410697916","0.445982456","1.547205583","1.592392031","27","9","254.9988606",-93.530776931000005,44.077733119000001,-93.530737931000004,44.077694119000000,27.936065830000000,1795.911851999999953,1145.094980999999962,18.413640659999999,14046.194989999999962,250.824621799999989,471,"-93.530794170859309","44.077689448039933"
"320","2022","6152022","35.092","55.091","32.729","42.18077835","0.237979135","0.221760199","0.348087165","0.594089779","42.361","-0.048507876","-0.075423067","42.40950788","0.422731484","0.450931568","1.569901972","1.606771937","27","10","254.6985329",-93.530776931000005,44.077694119000000,-93.530737931000004,44.077655118999999,28.042360200000001,1802.661221000000069,1144.714308000000074,18.219041980000000,14176.404679999999644,253.149788800000010,472,"-93.530794170859309","44.077650448039932"
"321","2022","6152022","35.144","56.076","32.995","42.69382679","0.244122003","0.229467222","0.359501932","0.588397889","44.013","-0.055342752","-0.07956366","44.06834275","0.435977936","0.461175214","1.595606647","1.629487581","27","11","256.201834",-93.530776931000005,44.077655118999999,-93.530737931000004,44.077616118999998,28.556908180000001,1835.792674000000034,1144.656690999999910,18.216141489999998,14425.058020000000397,257.590011199999992,473,"-93.530794170859309","44.077611448039931"
"322","2022","6152022","35.771","56.118","32.859","42.85054743","0.241095618","0.221430204","0.344689141","0.585534053","43.606","-0.048406387","-0.081086671","43.65440639","0.422161277","0.456416154","1.568812725","1.613805003","27","12","262.2041147",-93.530776931000005,44.077616119000005,-93.530737931000004,44.077577119000004,28.896117019999998,1857.694099999999935,1144.931937999999946,18.147656380000001,14544.538479999999254,259.723588099999972,474,"-93.530794170859309","44.077572448039938"
"323","2022","6152022","37.019","57.626","34.121","44.17919902","0.236662518","0.21772941","0.340476505","0.5921112","44.112","-0.045038287","-0.076546604","44.15703829","0.415749747","0.448883926","1.556660093","1.5994953","27","13","262.7458545",-93.530776931000005,44.077577119000004,-93.530737931000004,44.077538119000003,28.576257649999999,1837.009148000000096,1145.269279999999981,18.041642240000002,14475.150849999999991,258.484530099999972,475,"-93.530794170859309","44.077533448039937"
"324","2022","6152022","37.431","57.632","34.57","44.4132566","0.231025552","0.212501183","0.333939464","0.599840366","43.263","-0.040333866","-0.071231862","43.30333387","0.406639832","0.439277519","1.539686356","1.580998413","27","14","254.9512564",-93.530776931000005,44.077538119000003,-93.530737931000004,44.077499119000002,28.451167370000000,1828.913788000000068,1145.510755999999901,17.891837070000001,14477.630180000000109,258.528800100000012,476,"-93.530794170859309","44.077494448039936"
"325","2022","6152022","37.361","59.013","34.396","44.94983614","0.243799497","0.224666404","0.349349769","0.582854625","46.269","-0.05129311","-0.083035864","46.32029311","0.427742508","0.460916137","1.579534809","1.6236313","27","15","266.2324119",-93.530776931000005,44.077499119000002,-93.530737931000004,44.077460119000001,28.977685240000000,1862.889658999999938,1145.876281999999946,17.793353929999999,14722.409859999999753,262.899860799999999,477,"-93.530794170859309","44.077455448039935"
"326","2022","6152022","38.924","60.705","34.566","46.16991501","0.245869677","0.218621084","0.33476784","0.569409439","47.92","-0.046286374","-0.091751556","47.96628637","0.417297366","0.465088872","1.559577638","1.622479642","27","16","268.8959529",-93.530776931000005,44.077460119000001,-93.530737931000004,44.077421119000000,29.335432820000001,1885.870857999999998,1146.349251000000095,17.774353090000002,14974.181930000000648,267.395786499999986,478,"-93.530794170859309","44.077416448039934"
"327","2022","6152022","41.061","62.672","36.44","48.10287207","0.235859893","0.208332932","0.321147816","0.581439877","47.843","-0.03700142","-0.083154388","47.88000142","0.399333737","0.448284979","1.526314508","1.58821929","27","17","270.4979835",-93.530776931000005,44.077421119000000,-93.530737931000004,44.077382118999999,29.327799060000000,1885.419446999999991,1146.783202999999958,17.696242649999999,14955.446939999999813,267.061239499999999,479,"-93.530794170859309","44.077377448039933"
"328","2022","6152022","41.014","64.582","36.278","48.88447676","0.251249661","0.223190272","0.339998269","0.561735468","51.872","-0.050484232","-0.097218659","51.92248423","0.425199691","0.47412119","1.574633052","1.640304704","27","18","264.6095342",-93.530776931000005,44.077382118999999,-93.530737931000004,44.077343118999998,28.812899540000000,1852.201643000000104,1147.036051000000043,17.838386010000001,14724.727999999999156,262.941260399999976,480,"-93.530794170859309","44.077338448039924"
"329","2022","6152022","42.085","66.219","37.345","50.1688888","0.250193517","0.222835722","0.340111896","0.563962005","53.008","-0.050120495","-0.095682085","53.0581205","0.424588194","0.472296621","1.573458477","1.637330219","27","19","261.0458431",-93.530776931000005,44.077343119000005,-93.530737931000004,44.077304119000004,28.501351459999999,1832.151024999999890,1147.310879000000114,18.197422820000000,14566.567109999999957,260.116956899999991,481,"-93.530794170859309","44.077299448039945"
"330","2022","6152022","42.716","66.676","37.421","50.56572249","0.249263428","0.219028814","0.332911867","0.561236427","53.215","-0.046818742","-0.097311546","53.26181874","0.418004441","0.471068182","1.560913943","1.631241261","27","20","253.8913297",-93.530776931000005,44.077304119000004,-93.530737931000004,44.077265119000003,28.576371000000002,1836.980632000000014,1147.735441000000037,18.261169310000000,14595.386590000000069,260.631588700000009,482,"-93.530794170859309","44.077260448039937"
"331","2022","6152022","41.835","65.541","37.105","49.7412335","0.248269229","0.220775592","0.337351112","0.566134176","52.142","-0.04825548","-0.094088496","52.19025548","0.421029426","0.469113724","1.566654715","1.630515882","27","21","260.3873732",-93.530776931000005,44.077265119000003,-93.530737931000004,44.077226119000002,28.908701420000000,1858.425418000000036,1148.045125000000098,18.096567680000000,14721.508330000000569,262.883761900000025,483,"-93.530794170859309","44.077221448039936"
"332","2022","6152022","38.493","61.411","35.24","46.52912912","0.24974689","0.229400224","0.354416677","0.573838563","49.089","-0.055650269","-0.089349139","49.14465027","0.435863373","0.470926246","1.595380978","1.642984934","27","22","259.0807685",-93.530776931000005,44.077226119000002,-93.530737931000004,44.077187119000001,28.990982960000000,1863.764157000000068,1148.175183999999945,18.076633980000000,14789.219429999999193,264.092899699999975,484,"-93.530794170859309","44.077182448039927"
"333","2022","6152022","39.014","61.301","35.514","46.69457139","0.243869528","0.222170164","0.343929878","0.579338021","48.074","-0.04918979","-0.085264561","48.12318979","0.42343953","0.461229885","1.571256472","1.621214337","27","23","264.1478203",-93.530776931000005,44.077187119000001,-93.530737931000004,44.077148119000000,28.603418609999999,1838.750901999999996,1148.227746000000025,18.079841720000001,14763.419949999999517,263.632203800000013,485,"-93.530794170859309","44.077143448039934"
"334","2022","6152022","35.625","57.569","32.902","43.45830182","0.253782702","0.235465803","0.363962051","0.571522868","46.611","-0.061017003","-0.091249524","46.672017","0.446192826","0.477463564","1.61597193","1.659331509","27","24","263.7457862",-93.530776931000005,44.077148119000000,-93.530737931000004,44.077109118999999,28.467922470000001,1830.051733000000013,1147.871444000000110,18.402805579999999,14787.427470000000540,264.060896800000023,486,"-93.530794170859309","44.077104448039933"
"335","2022","6152022","35.288","56.473","32.356","42.74479855","0.250855529","0.230871503","0.356619813","0.572946364","45.302","-0.056960771","-0.090032792","45.35896077","0.438376799","0.472738739","1.600345727","1.647246764","27","25","265.2082953",-93.530776931000005,44.077109118999999,-93.530737931000004,44.077070118999998,28.645516610000001,1841.490211000000045,1147.079891999999973,18.659837509999999,14855.943330000000060,265.284379699999988,487,"-93.530794170859309","44.077065448039932"
"336","2022","6152022","37.419","59.349","33.899","44.98750776","0.249347423","0.226624504","0.348820563","0.571180643","47.38","-0.053283538","-0.090997727","47.43328354","0.431107882","0.470453997","1.586065902","1.639112228","27","26","264.5783282",-93.530776931000005,44.077070119000005,-93.530737931000004,44.077031119000004,28.925644030000001,1859.504100000000108,1146.083930000000009,18.557679069999999,14857.244169999999940,265.307601099999999,488,"-93.530794170859309","44.077026448039931"
"337","2022","6152022","37.576","59","34.522","45.03600138","0.241464929","0.221835653","0.345247687","0.585118644","45.902","-0.048769623","-0.081383393","45.95076962","0.422861828","0.457034435","1.57015116","1.615104867","27","27","264.5595315",-93.530776931000005,44.077031119000004,-93.530737931000004,44.076992119000003,28.947209090000001,1860.959910000000036,1145.383806000000050,18.635819810000001,14735.951059999999416,263.141658399999983,489,"-93.530794170859309","44.076987448039937"
"338","2022","6152022","35.465","56.698","33.065","43.07251116","0.246616756","0.230385296","0.359284578","0.583177537","44.866","-0.056273357","-0.083104418","44.92227336","0.437546754","0.465435855","1.598702947","1.636445115","27","28","262.8183918",-93.530776931000005,44.076992119000003,-93.530737931000004,44.076953119000002,28.169032290000001,1810.829928000000109,1144.930016999999907,18.595543030000002,14467.148209999999381,258.341620900000009,490,"-93.530794170859309","44.076948448039936"
"339","2022","6152022","35.176","57.063","33.457","43.25470223","0.248923446","0.237285747","0.372341873","0.586316878","45.493","-0.062186545","-0.081332739","45.55518655","0.449275263","0.469043534","1.62221401","1.649506558","27","29","254.4744045",-93.530776931000005,44.076953119000002,-93.530737931000004,44.076914119000001,26.958779549999999,1732.930704999999989,1144.375043999999889,18.561568789999999,14025.759710000000268,250.459701999999993,491,"-93.530794170859309","44.076909448039935"
"340","2022","6152022","36.235","57.747","33.579","43.87573542","0.246508516","0.228894895","0.356141251","0.581484752","45.68","-0.055016815","-0.084166791","45.73501682","0.434998945","0.465341912","1.593680144","1.634595543","27","30","239.2333195",-93.530776931000005,44.076914119000001,-93.530737931000004,44.076875119000000,25.391993630000002,1632.155514000000039,1143.823075999999901,18.440462960000001,13351.216819999999643,238.414324899999997,492,"-93.530794170859309","44.076870448039934"
"341","2022","6152022","35.761","56.752","33.067","43.1781778","0.245025558","0.226897841","0.353110386","0.58265788","44.676","-0.05324574","-0.083279185","44.72924574","0.431576965","0.462898557","1.58698023","1.628915158","27","31","228.6600611",-93.530776931000005,44.076875119000000,-93.530737931000004,44.076836118999999,23.526590400000000,1512.199706999999989,1143.195891999999958,18.416317729999999,13074.024659999999130,233.464467799999994,493,"-93.530794170859309","44.076831448039933"
"342","2022","6152022","34.954","53.827","31.884","41.37518379","0.233913303","0.212579268","0.331704659","0.592342133","40.816","-0.040537024","-0.076156301","40.85653702","0.406776336","0.444405013","1.539938204","1.587808098","26","1","247.2176975",-93.530737931000004,44.078045119000002,-93.530698931000003,44.078006119000001,26.650296480000002,1713.162172999999939,1147.922289999999975,18.470751490000001,13890.130390000000261,248.037746599999991,496,"-93.530755170859322","44.078001448039934"
"343","2022","6152022","35.036","54.076","31.966","41.52734131","0.234936113","0.213663704","0.333181675","0.591131001","41.15","-0.041507128","-0.077004906","41.19150713","0.4086707","0.446136282","1.543441032","1.591300407","26","2","249.0891359",-93.530737931000004,44.078006119000001,-93.530698931000003,44.077967119000000,27.009403360000000,1736.234961000000112,1147.873002000000042,18.554246710000001,13787.121030000000246,246.198298599999987,497,"-93.530755170859322","44.077962448039933"
"344","2022","6152022","34.557","53.848","31.197","41.09763238","0.24181032","0.21821164","0.337208083","0.579352994","41.942","-0.045719971","-0.085050417","41.98771997","0.416586942","0.457938179","1.558237115","1.61222804","26","3","245.2451798",-93.530737931000004,44.077967119000000,-93.530698931000003,44.077928118999999,27.127350870000001,1743.698088000000098,1147.576248999999962,18.416753900000000,13784.946840000000520,246.159478799999988,498,"-93.530755170859322","44.077923448039925"
"345","2022","6152022","34.779","54.868","32.03","41.81705061","0.243150472","0.224090042","0.348664457","0.583764672","42.927","-0.050768839","-0.082398481","42.97776884","0.426750246","0.459823107","1.577618678","1.621474675","26","4","248.8633395",-93.530737931000004,44.077928118999999,-93.530698931000003,44.077889118999998,27.402583079999999,1761.556796999999960,1147.027016999999887,18.337918169999998,13819.118130000000747,246.769678300000010,499,"-93.530755170859322","44.077884448039931"
"346","2022","6152022","34.651","54.349","32.305","41.62578779","0.237637629","0.221325843","0.347438046","0.594399161","41.742","-0.048123326","-0.075198879","41.79012333","0.421980897","0.450360105","1.568468442","1.605514796","26","5","250.9801327",-93.530737931000004,44.077889119000005,-93.530698931000003,44.077850119000004,27.523522499999999,1769.391589000000067,1146.384158999999954,18.385449860000001,13825.133299999999508,246.877090500000008,500,"-93.530755170859322","44.077845448039938"
"347","2022","6152022","35.711","55.716","33.207","42.74830611","0.235730524","0.218808448","0.343610443","0.596004738","42.514","-0.045899193","-0.074026349","42.55989919","0.417622335","0.447170237","1.560191538","1.598422253","26","6","247.5676609",-93.530737931000004,44.077850119000004,-93.530698931000003,44.077811119000003,27.585428810000000,1773.235889000000043,1145.722277999999960,18.385768379999998,13927.933689999999842,248.712804699999992,501,"-93.530755170859322","44.077806448039937"
"348","2022","6152022","34.788","54.939","32.721","42.02841303","0.238850649","0.22458123","0.353489106","0.595587834","42.369","-0.050926107","-0.074558996","42.41992611","0.42759592","0.452292559","1.579251466","1.611795921","26","7","247.1961613",-93.530737931000004,44.077811119000003,-93.530698931000003,44.077772119000002,28.111486750000001,1807.198949999999968,1145.353992000000062,18.503847759999999,14120.190269999999146,252.145956399999989,502,"-93.530755170859322","44.077767448039928"
"349","2022","6152022","34.589","54.821","32.804","41.94378531","0.238647725","0.226283413","0.357417942","0.598383831","42.249","-0.052337703","-0.072785442","42.3013377","0.430522285","0.4518562","1.584925843","1.613138579","26","8","257.6730157",-93.530737931000004,44.077772119000002,-93.530698931000003,44.077733119000001,28.335055770000000,1821.563486000000012,1145.094462999999905,18.563399350000001,14230.586880000000747,254.117322999999999,503,"-93.530755170859322","44.077728448039935"
"350","2022","6152022","34.147","54.619","32.319","41.60837468","0.243432136","0.230628844","0.362676493","0.591717168","42.772","-0.056267911","-0.077403477","42.82826791","0.437962605","0.459925498","1.599525581","1.629101356","26","9","258.2552711",-93.530737931000004,44.077733119000001,-93.530698931000003,44.077694119000000,28.312678269999999,1820.102286999999933,1144.785734000000048,18.439307209999999,14260.281349999999293,254.647584499999994,504,"-93.530755170859322","44.077689448039933"
"351","2022","6152022","34.515","55.019","33.047","42.07326861","0.239166667","0.229007975","0.362986174","0.600647049","42.476","-0.054641421","-0.071407478","42.53064142","0.435192433","0.452640481","1.594060553","1.617299561","26","10","256.3448435",-93.530737931000004,44.077694119000000,-93.530698931000003,44.077655118999999,28.340835320000000,1821.889631999999892,1144.451440000000048,18.233873180000000,14322.439159999999902,255.757538399999987,505,"-93.530755170859322","44.077650448039932"
"352","2022","6152022","34.562","55.186","33.002","42.14719621","0.240580883","0.229798993","0.363444119","0.598013989","42.808","-0.055390631","-0.073182892","42.86339063","0.436545097","0.455047669","1.596724727","1.621472422","26","11","257.9940495",-93.530737931000004,44.077655118999999,-93.530698931000003,44.077616118999998,28.700023840000000,1844.960270000000037,1144.422013000000106,18.198657480000001,14529.411720000000059,259.453461699999991,506,"-93.530755170859322","44.077611448039931"
"353","2022","6152022","35.147","56.521","33.143","42.9278212","0.246795932","0.233167518","0.365211448","0.586383822","44.752","-0.058610219","-0.081089007","44.81061022","0.442289065","0.465591514","1.608131562","1.639879329","26","12","263.5246822",-93.530737931000004,44.077616119000005,-93.530698931000003,44.077577119000004,29.008824390000001,1864.938192999999956,1144.722314000000097,18.152407610000001,14609.763360000000830,260.888311799999997,507,"-93.530755170859322","44.077572448039938"
"354","2022","6152022","35.299","57.118","32.926","43.17640869","0.252168957","0.236092927","0.366761359","0.576455758","46.011","-0.061426645","-0.087931516","46.07242665","0.447255869","0.474653915","1.618119493","1.656055897","26","13","261.6010386",-93.530737931000004,44.077577119000004,-93.530698931000003,44.077538119000003,28.735655090000002,1847.237519999999904,1145.091740000000073,18.040255360000000,14571.527210000000196,260.205532800000015,508,"-93.530755170859322","44.077533448039937"
"355","2022","6152022","36.231","57.27","34.446","43.89026155","0.236819514","0.225013636","0.356261113","0.601466737","43.863","-0.051166499","-0.070698023","43.9141665","0.428339935","0.448741175","1.580690569","1.607508913","26","14","257.8676178",-93.530737931000004,44.077538119000003,-93.530698931000003,44.077499119000002,28.814617729999998,1852.322891999999911,1145.378897999999936,17.917043180000000,14630.334699999999430,261.255667099999982,509,"-93.530755170859322","44.077494448039936"
"356","2022","6152022","36.031","58.027","33.234","43.85530924","0.252478159","0.233855706","0.361633566","0.572733383","46.789","-0.059576407","-0.090338749","46.84857641","0.443459292","0.475328542","1.610474314","1.654398031","26","15","269.8647418",-93.530737931000004,44.077499119000002,-93.530698931000003,44.077460119000001,29.381810699999999,1888.872579000000087,1145.807604999999967,17.772643720000001,14915.037340000000768,266.339638299999990,510,"-93.530755170859322","44.077455448039935"
