Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y,Height
150,2021,6222021,86.192,119.38,77.148,95.9730156,0.187565282,0.16144222,0.258425216,0.646238901,75.42,0.004558574,-0.040226372,75.41544143,0.314682679,0.363714587,1.385047336,1.437129809,31,22,215.1386932,-93.530970123,44.077213612,-93.530931123,44.077174612,20.97110388,1348.14246961799,1144.886284722,15.1216659549999,11688.7237413189,208.726986355,-93.53094243676352,44.07720066098919,0.18244
151,2021,6222021,84.373,119.58,76.12,95.24080696,0.196838257,0.172623104,0.275414017,0.636561298,78.667,-0.005205072,-0.046459316,78.67220507,0.335256003,0.380125518,1.417278039,1.466701468,31,23,206.200387,-93.530970123,44.077174612,-93.530931123,44.077135612,21.978613959,1412.910902235,1145.21765136699,14.858222538,12184.6573350689,217.582899306,-93.53094243676352,44.07716166098919,0.19126
152,2021,6222021,90.289,123.64,81.776,100.2102245,0.179363054,0.155897517,0.252366575,0.661404076,75.215,0.009349182,-0.030955175,75.20565082,0.30439696,0.348622134,1.369380545,1.415292299,31,24,185.2182035,-93.530970123,44.077135612,-93.530931123,44.077096612,19.270396762,1238.81009928399,1145.687079536,14.545270496,10921.7725694439,195.03143310499897,-93.53094243676352,44.0771226609892,0.17378
153,2021,6222021,83.413,121.9,76.285,95.98044904,0.20843226,0.187455251,0.298284093,0.625799836,84.102,-0.018188339,-0.053626091,84.12018834,0.362183564,0.400345903,1.461402899,1.505527051,31,25,184.4263786,-93.530970123,44.077096612,-93.530931123,44.077057612,17.738205804,1140.312093099,1145.89354112399,14.343736966,9990.375868056,178.399368285999,-93.53094243676352,44.07708366098919,0.19823
154,2021,6222021,83.549,121.08,75.565,95.48275765,0.206955846,0.183409976,0.290793715,0.62409151,83.046,-0.014673405,-0.054565765,83.0606734,0.354881999,0.397973065,1.449209446,1.498500202,31,26,181.4563967,-93.530970123,44.077057612,-93.530931123,44.077018612,18.486830711,1188.43729654899,1145.781677246,14.233383497,10136.604492188,181.010569255,-93.53094243676352,44.0770446609892,0.19752
155,2021,6222021,85.906,123.51,78.832,98.06298173,0.199830969,0.179566031,0.287967898,0.638264108,82.282,-0.011245872,-0.045603786,82.29324587,0.347913939,0.385101534,1.437734268,1.479471152,31,27,173.6910993,-93.530970123,44.077018612,-93.530931123,44.076979612,18.784976747,1207.60456000399,1145.628648546,14.2081798979999,10111.2199435759,180.55728997099897,-93.53094243676352,44.0770056609892,0.19537
156,2021,6222021,87.136,124.99,79.853,99.3171422,0.199033981,0.178450544,0.286180853,0.63887511,82.991,-0.010273342,-0.045194346,83.00127334,0.345886472,0.38371169,1.434424348,1.476727879,31,28,181.3905256,-93.530970123,44.076979612,-93.530931123,44.076940612,17.320476108,1113.45871310799,1146.79233127199,14.091923714,9443.71484375,168.637571546999,-93.53094243676352,44.07696666098919,0.1995
157,2021,6222021,86.341,121.88,78.302,97.36649986,0.193722867,0.17067923,0.273547364,0.642451592,79.117,-0.003499196,-0.042779114,79.1204992,0.3316957,0.374457963,1.411612096,1.458308128,31,29,186.8462853,-93.530970123,44.076940612,-93.530931123,44.076901612,19.479620191999896,1252.26159667999,1147.55760362399,13.969815042,10659.170898438,190.342119005,-93.53094243676352,44.07692766098919,0.19642
158,2021,6222021,86.28,120.16,78.394,96.65795921,0.186783014,0.164115481,0.264592412,0.652413449,75.646,0.002218836,-0.036541986,75.64378116,0.319622291,0.361970437,1.392675012,1.437843697,31,30,190.9609808,-93.530970123,44.076901612,-93.530931123,44.076862612,19.178158018,1232.880859375,1147.085422092,13.8965969089999,10752.2250434029,192.003770615999,-93.53094243676352,44.07688866098919,0.19014
159,2021,6222021,81.034,113.58,72.653,90.82104008,0.192919991,0.167233601,0.266855798,0.639663673,73.473,-0.000495385,-0.044396802,73.47349538,0.32536762,0.373277383,1.401633882,1.453527851,31,31,177.9644233,-93.530970123,44.076862612,-93.530931123,44.076823612,16.1832163069999,1040.34900580499,1145.07044813399,13.689786699,10082.358832465,180.041929457,-93.53094243676352,44.07684966098919,0.19175
16,2021,6222021,85.45,120.86,77.133,96.36448479,0.195736861,0.171634918,0.274120006,0.638201225,79.137,-0.004339497,-0.045419361,79.1413395,0.333446974,0.378152012,1.414394383,1.463455924,35,16,225.1248116,-93.531126123,44.077447612,-93.531087123,44.077408612,24.076274024,1547.75823296399,1147.55326334599,15.136555248,12675.735243056,226.35213724799897,-93.5310984367635,44.07743466098919,0.1855
160,2021,6222021,80.179,110.57,71.209,88.9290328,0.187239617,0.159324557,0.254232893,0.644017365,69.752,0.006415532,-0.04152345,69.74558447,0.310760668,0.363322497,1.379039399,1.434612955,31,32,164.7789554,-93.530970123,44.076823612,-93.530931123,44.076784612,13.899191856,893.517544217,1144.12748209599,13.480008973,8334.41916232599,148.828765868999,-93.53094243676352,44.07681066098919,0.18749
161,2021,6222021,84.879,117.34,76.955,94.68402235,0.183716086,0.160523986,0.259140695,0.655829214,72.846,0.005339322,-0.034397902,72.84066068,0.312983041,0.356483744,1.38243853,1.428300031,30,1,239.0334172,-93.530931123,44.078032612,-93.530892123,44.077993612,24.728678809,1589.698893229,1150.682996962,15.459494485,12931.8069661459,230.924848768,-93.53090343676352,44.07801966098919,0.15433
162,2021,6222021,85.836,119.43,76.134,95.61682166,0.191826959,0.163660811,0.260152402,0.637478021,76.89,0.00263113,-0.045637527,76.88736887,0.318783062,0.371587542,1.391374249,1.448072164,30,2,233.6046837,-93.530931123,44.077993612,-93.530892123,44.077954612,25.464652167,1637.01098632799,1149.824083116,15.438445409,13724.3208550349,245.07685343399896,-93.53090343676352,44.0779806609892,0.15693
163,2021,6222021,86.788,121.04,77.668,96.97964867,0.19094004,0.164809362,0.263153042,0.641672174,77.624,0.00162244,-0.043099728,77.62237756,0.320902334,0.369777404,1.394662857,1.447190429,30,3,239.4854327,-93.530931123,44.077954612,-93.530892123,44.077915612,24.833379744999895,1596.430311415,1148.672770182,15.539275805,12937.261610243,231.022235447,-93.53090343676352,44.07794166098919,0.16004
164,2021,6222021,87.606,120.54,77.835,97.06181889,0.186064189,0.158225476,0.252733844,0.645719263,75.639,0.007372518,-0.04046073,75.63162748,0.308722004,0.361196556,1.375933155,1.431198448,30,4,228.9086337,-93.530931123,44.077915612,-93.530892123,44.077876612,24.998934003999896,1607.07269965299,1147.530721029,15.5158907569999,13276.9965277779,237.08895365399897,-93.53090343676352,44.07790266098919,0.15903
165,2021,6222021,86.805,120.85,77.338,96.81769254,0.191100992,0.163949821,0.261247573,0.639950352,77.557,0.002375497,-0.044130207,77.5546245,0.319316558,0.370174491,1.39220091,1.446779892,30,5,227.5127861,-93.530931123,44.077876612,-93.530892123,44.077837612,23.802338494,1530.14841037299,1147.09889051599,15.577645302,12398.159722222,221.39544847299896,-93.53090343676352,44.0778636609892,0.16532
166,2021,6222021,92.338,124.44,82.107,101.2475173,0.17583417,0.148086983,0.238373518,0.659811958,74.435,0.016170768,-0.031752012,74.41882923,0.289818321,0.342643098,1.347657519,1.401401674,30,6,214.486263,-93.530931123,44.077837612,-93.530892123,44.077798612,22.69980367,1459.273003472,1146.79124620199,15.5446871649999,12049.870876736,215.17599656799896,-93.53090343676352,44.0778246609892,0.16391
167,2021,6222021,92.568,125.8,82.286,101.9239266,0.179963138,0.15218347,0.2442057,0.654101749,76.746,0.012623148,-0.035255144,76.73337685,0.29747742,0.350155609,1.359000951,1.413343389,30,7,210.9764553,-93.530931123,44.077798612,-93.530892123,44.077759612,22.2148561479999,1428.096883138,1146.70231119799,15.556694349,11652.7600911459,208.084747313999,-93.53090343676352,44.07778566098919,0.16932
168,2021,6222021,97.495,129.97,86.483,106.2650542,0.171117188,0.142769217,0.230348555,0.665407402,75.962,0.020777326,-0.028328895,75.94122267,0.279834553,0.334093637,1.333094005,1.387375296,30,8,206.0165647,-93.530931123,44.077759612,-93.530892123,44.077720612,21.3957339389999,1375.439832899,1146.63926866299,15.423174752,11360.86469184,202.87235683899897,-93.53090343676352,44.07774666098919,0.15715
169,2021,6222021,91.948,124.24,81.625,100.9168848,0.177482449,0.149369993,0.239976814,0.656994527,74.907,0.015067173,-0.033460594,74.89193283,0.292220147,0.345685881,1.351198504,1.405858508,30,9,209.1666161,-93.530931123,44.077720612,-93.530892123,44.077681612,22.332682716,1435.670559353,1146.77440049899,15.254281362,11737.107313368,209.590972899999,-93.53090343676352,44.077707660989184,0.16804
17,2021,6222021,84.522,120.21,76.44,95.63382628,0.197961045,0.174315691,0.278177907,0.635887197,79.458,-0.006683454,-0.046925014,79.46468345,0.338350283,0.382069991,1.422233265,1.470638658,35,17,244.4333941,-93.531126123,44.077408612,-93.531087123,44.077369612,25.431491004,1634.87934027799,1146.95966254299,15.319591204,13822.7509765619,246.834542169,-93.5310984367635,44.07739566098919,0.19023
170,2021,6222021,85.332,118.75,76.276,95.22104267,0.190154044,0.163747905,0.261474422,0.642324211,75.892,0.002549597,-0.042672583,75.8894504,0.318943849,0.368396475,1.391623307,1.444597272,30,10,212.6179721,-93.530931123,44.077681612,-93.530892123,44.077642612,22.661852095,1456.83234320699,1147.02718099,15.136210759,11885.7493489579,212.245266385,-93.53090343676352,44.07766866098919,0.18091
171,2021,6222021,86.858,121.1,78.471,97.24062938,0.188627067,0.164658248,0.264443535,0.647985136,76.871,0.001749823,-0.039243931,76.86925018,0.32062364,0.36540942,1.394229662,1.442181202,30,11,208.8788071,-93.530931123,44.077642612,-93.530892123,44.077603612,22.144293679,1423.56079101599,1147.25812445699,15.148267428,11609.939344618,207.32010735399896,-93.53090343676352,44.07762966098919,0.18166
172,2021,6222021,84.355,119.08,76.207,95.04966995,0.194616801,0.170693342,0.272935203,0.63996473,77.598,-0.003515209,-0.044307364,77.60151521,0.331721572,0.37613652,1.411653133,1.460221076,30,12,208.9531781,-93.530931123,44.077603612,-93.530892123,44.077564612,19.632533602999896,1262.09019639799,1147.29010687899,15.0469383659999,12288.261393229,219.43299187599897,-93.53090343676352,44.0775906609892,0.1828
173,2021,6222021,86.421,122.24,77.699,97.37956911,0.196671561,0.171661211,0.273506819,0.635626636,80.36,-0.00436723,-0.04700866,80.36436723,0.333495131,0.379905992,1.41447102,1.465480144,30,13,212.2388008,-93.530931123,44.077564612,-93.530892123,44.077525612,17.8256642019999,1145.93536377,1147.13018798799,14.948605378,12095.1468098959,215.984512329,-93.53090343676352,44.077551660989194,0.1859
174,2021,6222021,89.992,124.87,81.764,100.6254253,0.185017177,0.162327447,0.262047514,0.654792985,77.984,0.003771753,-0.035062334,77.98022825,0.316319805,0.358788129,1.387567784,1.432586713,30,14,231.1268407,-93.530931123,44.077525612,-93.530892123,44.077486612,23.168309529999895,1489.388264974,1146.868272569,14.942459954,12725.045572917,227.232691447,-93.53090343676352,44.07751266098919,0.18363
175,2021,6222021,86.595,121.97,77.892,97.36963693,0.194534152,0.169611392,0.270713919,0.638616053,79.453,-0.002572812,-0.045106944,79.45557281,0.329736905,0.376085536,1.408510884,1.459076942,30,15,242.4311066,-93.530931123,44.077486612,-93.530892123,44.077447612,26.771472931,1721.020426432,1146.522745768,15.056975365,14067.378363715,251.20291137699897,-93.53090343676352,44.07747366098919,0.18811
176,2021,6222021,85.822,120.71,76.68,96.29147104,0.195379306,0.168922976,0.268675107,0.635241488,78.918,-0.001974493,-0.047166081,78.91997449,0.328472984,0.377750247,1.406515812,1.460272216,30,16,243.9963977,-93.530931123,44.077447612,-93.530892123,44.077408612,25.949801127,1668.20000542499,1146.294840495,15.333421071,13799.505750868,246.41946071999897,-93.53090343676352,44.07743466098919,0.18628
177,2021,6222021,85.269,119.26,76.305,95.42222485,0.192319805,0.166191591,0.265090779,0.63982056,76.946,0.000415192,-0.044271705,76.94558481,0.323449619,0.372248934,1.398632563,1.451332588,30,17,240.8712287,-93.530931123,44.077408612,-93.530892123,44.077369612,24.989788691,1606.485799154,1145.90295410199,15.410905732,13508.0589192709,241.215035333,-93.53090343676352,44.07739566098919,0.18668
178,2021,6222021,89.895,123.05,80.095,99.39420263,0.182917157,0.155697481,0.249567181,0.650914262,76.11,0.009565247,-0.0372543,76.10043475,0.30402488,0.355445378,1.368819178,1.422457878,30,18,232.4879666,-93.530931123,44.077369612,-93.530892123,44.077330612,23.375166999,1502.68713378899,1145.368787977,15.365845044,12940.595486111,231.08178202299896,-93.53090343676352,44.07735666098919,0.18279
179,2021,6222021,86.591,121.29,77.824,97.06671307,0.192053956,0.166917612,0.266798404,0.641635749,78.165,-0.000219107,-0.043178803,78.16521911,0.324786196,0.371671829,1.400722939,1.45140915,30,19,223.8541187,-93.530931123,44.077330612,-93.530892123,44.077291612,22.7880675,1464.946573893,1144.92842610699,15.279010561,12777.537977431,228.170065985999,-93.53090343676352,44.0773176609892,0.18777
18,2021,6222021,89.016,123.68,80.461,99.48963627,0.186842819,0.162974386,0.262139373,0.650557891,77.883,0.00321466,-0.037640582,77.87978534,0.317515358,0.362189088,1.389413139,1.436958824,35,18,237.2185012,-93.531126123,44.077369612,-93.531087123,44.077330612,24.676283094999896,1586.32915581599,1146.22163899699,15.342140516,13395.9720052079,239.213494195,-93.5310984367635,44.07735666098919,0.18568
180,2021,6222021,88.154,123.69,79.24,98.90959073,0.192842367,0.167746077,0.267985883,0.640633843,79.986,-0.000942683,-0.043815531,79.98694268,0.326310195,0.373078982,1.403112735,1.453816697,30,20,208.2671438,-93.530931123,44.077291612,-93.530892123,44.077252612,22.050467809,1417.530171712,1144.748270671,15.244603634,11796.3549804689,210.64898173,-93.53090343676352,44.0772786609892,0.18527
181,2021,6222021,88.468,122.76,79.239,98.61613077,0.188305701,0.162345901,0.25980953,0.645478983,77.813,0.00377048,-0.040711682,77.80922952,0.316353918,0.365029576,1.387620383,1.439473903,30,21,214.8047721,-93.530931123,44.077252612,-93.530892123,44.077213612,21.725284153,1396.62358941,1144.780449761,15.2311710779999,11665.759765625,208.316896227,-93.53090343676352,44.07723966098919,0.18474
182,2021,6222021,89.774,123.7,79.975,99.59427979,0.186146916,0.158923335,0.254129244,0.646523848,77.651,0.006759607,-0.039989913,77.64424039,0.310016694,0.361277623,1.377904516,1.431971916,30,22,216.3458754,-93.530931123,44.077213612,-93.530892123,44.077174612,21.672208785999896,1393.211330838,1144.88872612799,15.063648966,12044.2759331599,215.076129489,-93.53090343676352,44.07720066098919,0.18161
183,2021,6222021,89.449,124.5,80.393,99.94066248,0.188992508,0.163828763,0.262444218,0.645726908,79.158,0.002475352,-0.040598352,79.15552465,0.31909311,0.366182984,1.391854576,1.44221772,30,23,207.8393946,-93.530931123,44.077174612,-93.530892123,44.077135612,21.670676549,1393.11504448799,1145.22930229999,14.829501258,11944.701171875,213.298021105,-93.53090343676352,44.07716166098919,0.18399
184,2021,6222021,92.921,126.91,83.308,102.7629687,0.180423626,0.154614226,0.248961713,0.656433693,77.591,0.010488258,-0.033907877,77.58051174,0.302008764,0.350778358,1.365783838,1.416365096,30,24,181.7546415,-93.530931123,44.077135612,-93.530892123,44.077096612,18.877864202,1213.576538086,1145.68497721399,14.54086611,10693.2218967009,190.950176663,-93.53090343676352,44.0771226609892,0.16855
185,2021,6222021,84.931,122.37,77.419,96.92160616,0.202387678,0.18060212,0.288253954,0.632663234,82.39,-0.012175471,-0.049112813,82.40217547,0.349794934,0.38975706,1.440816663,1.485940921,30,25,180.4231204,-93.530931123,44.077096612,-93.530892123,44.077057612,17.1504082149999,1102.524332682,1145.861246745,14.341281149,9629.91037326399,171.962480333,-93.53090343676352,44.07708366098919,0.19351
186,2021,6222021,84.807,123.8,77.607,97.53890454,0.207763637,0.186920861,0.297656489,0.62687399,85.186,-0.017714717,-0.05293312,85.20371472,0.361220878,0.399160145,1.459785159,1.503556326,30,26,182.6179456,-93.530931123,44.077057612,-93.530892123,44.077018612,18.409241676,1183.448994954,1145.713480632,14.2317012149999,10254.7534179689,183.120389302999,-93.53090343676352,44.0770446609892,0.2004
187,2021,6222021,85.984,124.93,79.332,98.81686661,0.203634121,0.184653461,0.295982733,0.635011606,84.544,-0.015684626,-0.047770512,84.55968463,0.357129899,0.391738616,1.452944734,1.492429595,30,27,181.576174,-93.530931123,44.077018612,-93.530892123,44.076979612,19.828886879999896,1274.71284993499,1145.551784939,14.198016591,10620.265299479,189.647384643999,-93.53090343676352,44.0770056609892,0.19775
188,2021,6222021,86.874,125.3,80.033,99.41908429,0.200458914,0.181106073,0.290795438,0.638731045,83.693,-0.012581492,-0.045357572,83.70558149,0.350709095,0.386145354,1.442318761,1.482255099,30,28,186.5947382,-93.530931123,44.076979612,-93.530892123,44.076940612,18.531009462,1191.27794053799,1146.698879666,14.068296962,10161.150282118,181.44888305699897,-93.53090343676352,44.07696666098919,0.19889
189,2021,6222021,87.322,124.06,79.017,98.75846221,0.19731988,0.173799094,0.277550712,0.636925681,81.781,-0.006230049,-0.046268066,81.78723005,0.337406446,0.380917635,1.420718719,1.468795548,30,29,189.6963805,-93.530931123,44.076940612,-93.530892123,44.076901612,19.696499294999896,1266.20273166199,1147.482449002,13.958352089,10849.8578559029,193.747251723,-93.53090343676352,44.07692766098919,0.19832
19,2021,6222021,82.966,119.21,73.909,94.08670033,0.206288974,0.179269547,0.282566833,0.619989934,81.545,-0.01107485,-0.05700201,81.55607485,0.347375297,0.397144306,1.436853651,1.493241588,35,19,227.5995734,-93.531126123,44.077330612,-93.531087123,44.077291612,23.8779387999999,1535.00813802099,1145.545559353,15.272388246,12916.3508029509,230.648854574,-93.5310984367635,44.0773176609892,0.19258
190,2021,6222021,86.107,120.98,77.461,96.69674653,0.193308477,0.168397823,0.269027818,0.640279385,78.392,-0.001511871,-0.044050916,78.39351187,0.327508225,0.373894239,1.404996109,1.455386212,30,30,187.0216372,-93.530931123,44.076901612,-93.530892123,44.076862612,18.960659663,1218.897935655,1146.890652127,13.884176996,10630.77094184,189.834974501,-93.53090343676352,44.07688866098919,0.19424
191,2021,6222021,81.491,114.69,72.865,91.47656787,0.195509413,0.169226378,0.269218917,0.635321301,75.024,-0.002239766,-0.04712577,75.02623977,0.329030133,0.377964136,1.407394682,1.460819647,30,31,164.302711,-93.530931123,44.076862612,-93.530892123,44.076823612,15.0768854349999,969.2282850479987,1144.90382215699,13.697963927,9308.991210938,166.231782700999,-93.53090343676352,44.07684966098919,0.19083
192,2021,6222021,79.067,110.01,70.425,88.1541665,0.190867956,0.163652903,0.26078785,0.640169076,70.528,0.002635047,-0.0439881,70.52536495,0.318768463,0.369763674,1.391351638,1.446026603,30,32,150.5987176,-93.530931123,44.076823612,-93.530892123,44.076784612,12.323100196,792.197801378,1143.99366590699,13.467327224,7324.572102864989,130.795758565,-93.53090343676352,44.07681066098919,0.18878
193,2021,6222021,85.347,117.81,76.419,94.87389889,0.185849527,0.159792673,0.256142593,0.648663102,73.854,0.005994077,-0.038713623,73.84800592,0.311628322,0.360616894,1.380364863,1.432100634,29,1,236.9515042,-93.530892123,44.078032612,-93.530853123,44.077993612,24.626769807999896,1583.14718966999,1149.98434787299,15.524719874,12869.4453125,229.81124030199896,-93.5308644367635,44.07801966098919,0.1554
194,2021,6222021,84.49,118.13,75.443,94.48968771,0.192651056,0.166025072,0.264513237,0.638643867,76.327,0.000561024,-0.044989085,76.32643898,0.323142927,0.372894096,1.398153628,1.451890795,29,2,233.7402664,-93.530892123,44.077993612,-93.530853123,44.077954612,24.953925239,1604.17976887999,1149.06264919699,15.498420503,13399.2778862849,239.27253553599897,-93.5308644367635,44.0779806609892,0.16232
195,2021,6222021,84.629,118.51,75.385,94.6741534,0.193953163,0.166787274,0.265205003,0.636106658,77.006,-0.000105556,-0.046570493,77.00610556,0.32454632,0.375280129,1.400347399,1.455337771,29,3,238.9327305,-93.530892123,44.077954612,-93.530853123,44.077915612,25.026898914,1608.86957465299,1147.949842665,15.5835518309999,13120.9874131939,234.303081936,-93.5308644367635,44.07794166098919,0.16504
196,2021,6222021,90.231,122.58,79.511,99.14549726,0.181773045,0.15200812,0.24267817,0.648645782,75.418,0.012805742,-0.038534903,75.40519426,0.297150149,0.353667742,1.35851315,1.416951728,29,4,230.1602507,-93.530892123,44.077915612,-93.530853123,44.077876612,25.046663072,1610.14104546399,1146.81366645,15.538642248,13317.4650607639,237.81161838099896,-93.5308644367635,44.07790266098919,0.15893
197,2021,6222021,86.023,119.46,76.63,95.81719579,0.189920637,0.162723924,0.259497257,0.641469948,76.267,0.003446137,-0.0431671,76.26355386,0.317052588,0.368062301,1.388698371,1.443210812,29,5,226.5217862,-93.530892123,44.077876612,-93.530853123,44.077837612,23.522652944,1512.17061360699,1146.409830729,15.599461555,12242.737847222,218.620064629,-93.5308644367635,44.0778636609892,0.1673
198,2021,6222021,90.673,123.15,80.027,99.65245633,0.181294964,0.151887309,0.242735209,0.649833536,75.6,0.012905224,-0.037815892,75.58709478,0.296924639,0.352758898,1.358177186,1.415855178,29,6,214.8766123,-93.530892123,44.077837612,-93.530853123,44.077798612,22.57520379,1451.26266818599,1146.128051758,15.559852282,11955.3814019099,213.488716973,-93.5308644367635,44.0778246609892,0.16744
199,2021,6222021,89.771,122.74,78.935,98.91861009,0.185361166,0.155140205,0.246818291,0.643107381,76.774,0.010085573,-0.041966608,76.76391443,0.302987949,0.360208042,1.367256686,1.427097297,29,7,213.1936933,-93.530892123,44.077798612,-93.530853123,44.077759612,22.859044393,1469.50939941399,1146.065775553,15.566568851,11965.90608724,213.676651001,-93.5308644367635,44.07778566098919,0.17154
2,2021,6222021,85.987,116.56,75.369,94.26997389,0.181922348,0.150942744,0.240395351,0.646611187,71.764,0.013751637,-0.039736467,71.75024836,0.295160633,0.354087991,1.355553746,1.416373121,35,2,219.648742,-93.531126123,44.077993612,-93.531087123,44.077954612,22.450733609,1443.25869411899,1153.24449327299,15.298503982,12271.978081597,219.142193264,-93.5310984367635,44.0779806609892,0.13586
20,2021,6222021,87.576,123.62,79.029,98.65266176,0.19484348,0.170666111,0.27271558,0.639289759,80.635,-0.003492463,-0.044721854,80.63849246,0.331671648,0.37656534,1.411573947,1.460679634,35,20,219.8506527,-93.531126123,44.077291612,-93.531087123,44.077252612,24.0199368789999,1544.136474609,1145.233520508,15.3024435039999,12592.7736002599,224.870666504,-93.5310984367635,44.0772786609892,0.18997
200,2021,6222021,95.811,126.81,84.66,103.9676864,0.16851075,0.139245624,0.224693935,0.667612964,73.149,0.023839417,-0.026965546,73.12516058,0.273194191,0.329421803,1.323543226,1.379216953,29,8,209.7591903,-93.530892123,44.077759612,-93.530853123,44.077720612,22.0899003349999,1420.063652886,1146.05304633199,15.422060755,11658.120008681,208.180469089,-93.5308644367635,44.07774666098919,0.16194
201,2021,6222021,91.143,123.02,80.729,99.93020613,0.177472769,0.148844572,0.238897133,0.65622663,74.168,0.015531788,-0.033908685,74.15246821,0.291236876,0.345727594,1.349747101,1.40539829,29,9,216.3405807,-93.530892123,44.077720612,-93.530853123,44.077681612,22.775729285,1464.151299371,1146.24754503,15.266745038,11967.0141059029,213.69643147799897,-93.5308644367635,44.077707660989184,0.1706
202,2021,6222021,86.369,119.8,78.08,96.45055825,0.185994768,0.162153379,0.260998212,0.651752922,75.151,0.003928246,-0.036897227,75.14707175,0.315997996,0.360658196,1.38707175,1.434466299,29,10,219.0916949,-93.530892123,44.077681612,-93.530853123,44.077642612,23.597777896,1516.99830457899,1146.57004123299,15.136830118,12405.1575520829,221.520395914999,-93.5308644367635,44.07766866098919,0.17914
203,2021,6222021,85.659,118.49,76.535,95.28020187,0.187351882,0.160818814,0.257268011,0.645919487,74.786,0.00510396,-0.040404868,74.78089604,0.313528926,0.363373676,1.383275546,1.436139739,29,11,221.9029162,-93.530892123,44.077642612,-93.530853123,44.077603612,23.961383183999896,1540.37276204399,1146.87561035199,15.139636676,12545.594509549,224.028221978,-93.5308644367635,44.07762966098919,0.18115
204,2021,6222021,86.812,121.42,78.094,97.25878295,0.191133696,0.166199239,0.265933086,0.643172459,77.934,0.000407927,-0.042219009,77.93359207,0.323463704,0.370002991,1.398654564,1.448824709,29,12,227.0531835,-93.530892123,44.077603612,-93.530853123,44.077564612,22.9409982889999,1474.77688259499,1146.95265028199,15.011226124,12783.094401042,228.269271851,-93.5308644367635,44.0775906609892,0.18351
205,2021,6222021,84.203,118.65,75.055,94.5184651,0.196798451,0.169812623,0.269542559,0.6325748,78.042,-0.002755588,-0.048839904,78.04475559,0.330106196,0.380335746,1.409094688,1.464107078,29,13,227.4546606,-93.530892123,44.077564612,-93.530853123,44.077525612,21.7083673479999,1395.538879395,1146.83752441399,14.961932977,13008.4230143229,232.293001811,-93.5308644367635,44.077551660989194,0.18507
206,2021,6222021,90.168,124.11,81.107,100.186336,0.183422925,0.158401702,0.254875311,0.653508984,76.945,0.007194678,-0.035750631,76.93780532,0.309049025,0.356129642,1.376430663,1.42583862,29,14,246.3129872,-93.530892123,44.077525612,-93.530853123,44.077486612,24.944788403,1603.59267849399,1146.60936143699,14.9750925699999,13753.8255208329,245.603761461,-93.5308644367635,44.07751266098919,0.18109
207,2021,6222021,87.714,123.01,78.552,98.31178736,0.193443386,0.167498719,0.26704597,0.638582229,79.754,-0.000727333,-0.045068378,79.75472733,0.3258553,0.374239888,1.402398705,1.454876363,29,15,250.6429932,-93.530892123,44.077486612,-93.530853123,44.077447612,27.382869508999896,1760.32420518699,1146.33341471399,15.075847096,14355.0881076389,256.34054735,-93.5308644367635,44.07747366098919,0.18792
208,2021,6222021,87.125,122.7,78.295,97.93903316,0.194683803,0.16954605,0.270470615,0.638101059,79.98,-0.002516313,-0.045422046,79.98251631,0.329616976,0.376374058,1.408321377,1.459337994,29,16,242.5734115,-93.530892123,44.077447612,-93.530853123,44.077408612,25.583114412,1644.626437717,1146.16297743099,15.343795882,13602.694878472,242.904968262,-93.5308644367635,44.07743466098919,0.18609
209,2021,6222021,85.265,119.74,76.339,95.63024408,0.194163816,0.16816663,0.267941803,0.637539669,77.876,-0.001311562,-0.045728361,77.87731156,0.327083338,0.375532727,1.404327684,1.45700338,29,17,237.1483327,-93.530892123,44.077408612,-93.530853123,44.077369612,24.474021275999895,1573.32933213999,1145.824069553,15.412125376,13242.178710938,236.467195298999,-93.5308644367635,44.07739566098919,0.18713
21,2021,6222021,87.398,122.82,78.717,98.18270196,0.193136695,0.16850127,0.269366773,0.640913532,79.525,-0.001601744,-0.043664492,79.52660174,0.327698308,0.373560003,1.405295316,1.45511318,35,21,214.1583362,-93.531126123,44.077252612,-93.531087123,44.077213612,21.888050926999895,1407.08882649699,1145.175347222,15.35040813,11754.7931857639,209.906772189999,-93.5310984367635,44.07723966098919,0.18687
210,2021,6222021,89.598,123.47,80.147,99.49235165,0.185259849,0.158972722,0.254828056,0.649121244,77.195,0.00670907,-0.038416179,77.18829093,0.310108287,0.359577423,1.378044153,1.430157969,29,18,234.3339177,-93.530892123,44.077369612,-93.530853123,44.077330612,23.263028887,1495.479234484,1145.29470486099,15.336159494,12935.018337674,230.982186210999,-93.5308644367635,44.07735666098919,0.18359
211,2021,6222021,84.36,120.01,75.549,95.26570055,0.200313056,0.174438518,0.276740594,0.62952254,80.111,-0.006809113,-0.050876861,80.11780911,0.338574619,0.386465012,1.422593646,1.475822676,29,19,230.6829149,-93.530892123,44.077330612,-93.530853123,44.077291612,23.7127628329999,1524.38987901499,1144.89389377199,15.2314291,13171.1106770829,235.198131985,-93.5308644367635,44.0773176609892,0.18878
