Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y,Height
119,2021,7122021,46.949,69.143,40.439,53.60433991,0.225537723,0.191175964,0.293365762,0.584860362,50.898,-0.021812932,-0.08003782,50.91981293,0.368870362,0.431508246,1.472725724,1.547778858,32,23,198.0152989,-93.531009123,44.077174612,-93.530970123,44.077135612,21.451628049,1379.031066895,1145.26924641899,14.8854103089999,11874.819173177,212.050099691,-93.53098143676353,44.07716166098919,0.14506
12,2021,7122021,43.762,65.79,37.469,50.48881957,0.236590214,0.201073463,0.305592165,0.569524244,50.349,-0.030765673,-0.090690446,50.37976567,0.386519725,0.450500433,1.503359079,1.583125227,35,12,215.7601564,-93.531126123,44.077603612,-93.531087123,44.077564612,19.541837904,1256.257459852,1149.43534342399,14.6503187819999,12141.5082465279,216.812389797999,-93.5310984367635,44.0775906609892,0.13093
120,2021,7122021,49.243,71.648,42.238,55.80429373,0.220698791,0.185332241,0.28485881,0.589520992,51.815,-0.016599133,-0.076717199,51.83159913,0.358355668,0.423313038,1.454988526,1.531267532,32,24,187.8325633,-93.531009123,44.077135612,-93.530970123,44.077096612,19.046826363,1224.43813069699,1145.72589111299,14.559866746,10770.8419596349,192.336235046,-93.53098143676353,44.0771226609892,0.13609
121,2021,7122021,47.192,68.525,39.822,53.2558359,0.223311197,0.184354935,0.281085711,0.581130974,50.036,-0.015791538,-0.082128598,50.05179154,0.35659052,0.428352074,1.452046957,1.536518703,32,25,187.7344597,-93.531009123,44.077096612,-93.530970123,44.077057612,18.477835336999895,1187.861022949,1145.930664062,14.335074902,10409.1049804689,185.87664032,-93.53098143676353,44.07708366098919,0.1497
122,2021,7122021,44.688,66.449,37.827,51.13175424,0.233890248,0.195803378,0.296835357,0.569263646,50.383,-0.026085497,-0.090566848,50.4090855,0.377147319,0.446300202,1.486953992,1.571820956,32,26,183.8675113,-93.531009123,44.077057612,-93.530970123,44.077018612,18.666615963,1199.99597167999,1145.86871337899,14.217288971,10065.607910156,179.742763518999,-93.53098143676353,44.0770446609892,0.14883
123,2021,7122021,44.854,66.364,38.515,51.31428338,0.228411315,0.193403945,0.295861244,0.580359834,49.359,-0.023831754,-0.083101254,49.38283175,0.372860993,0.436520799,1.479555892,1.556561954,32,27,174.1051614,-93.531009123,44.077018612,-93.530970123,44.076979612,18.635940869999896,1198.024108887,1145.70404052699,14.213254134,9984.139485677,178.287996928,-93.53098143676353,44.0770056609892,0.15205
124,2021,7122021,47.394,69.183,41.105,53.9200017,0.219809138,0.186906508,0.288703095,0.594148852,49.867,-0.017956393,-0.073794092,49.88495639,0.361195014,0.421440602,1.459741739,1.530611554,32,28,180.5460068,-93.531009123,44.076979612,-93.530970123,44.076940612,16.9845438,1091.862447103,1146.90490722699,14.1046252249999,9253.25716145799,165.236521403,-93.53098143676353,44.07696666098919,0.15104
125,2021,7122021,45.444,66.426,38.887,51.60674821,0.223410672,0.187556986,0.287491608,0.58541836,48.521,-0.018602121,-0.07949349,48.53960212,0.36236677,0.428059273,1.461711117,1.539559092,32,29,184.0746334,-93.531009123,44.076940612,-93.530970123,44.076901612,18.823184012999896,1210.06245930999,1147.632263184,13.990851243,10345.256347656,184.736485799,-93.53098143676353,44.07692766098919,0.14621
126,2021,7122021,45.596,66.168,39.374,51.66401493,0.217969131,0.184066426,0.284182898,0.595061057,47.366,-0.015440194,-0.073074938,47.38144019,0.356069071,0.418386142,1.451179928,1.523839031,32,30,193.7392195,-93.531009123,44.076901612,-93.530970123,44.076862612,19.107892354,1228.36442057299,1147.024698893,13.906198184,10747.6069335939,191.921312967999,-93.53098143676353,44.07688866098919,0.13994
127,2021,7122021,43.479,63.715,36.885,49.36438626,0.226503171,0.188779223,0.287815216,0.578906066,47.066,-0.019741947,-0.083815129,47.08574195,0.364566183,0.433646079,1.465420088,1.547919069,32,31,185.2363878,-93.531009123,44.076862612,-93.530970123,44.076823612,16.829952717,1081.925028483,1145.12113444,13.727615515,10514.416666667,187.75723520899896,-93.53098143676353,44.07684966098919,0.14413
128,2021,7122021,45.371,65.888,38.63,51.29013253,0.22140914,0.184407554,0.282490465,0.58629796,47.775,-0.01580236,-0.078764953,47.79080236,0.356685604,0.424775997,1.452205153,1.532107494,32,32,178.7017505,-93.531009123,44.076823612,-93.530970123,44.076784612,15.4275754289999,991.7704772949987,1144.267049154,13.4865970609999,9314.436035156,166.329035441,-93.53098143676353,44.07681066098919,0.13448
129,2021,7122021,43.66,65.003,37.386,50.09756682,0.231980744,0.196414603,0.299437406,0.575142686,48.96,-0.026559579,-0.086701039,48.98655958,0.378237304,0.44268804,1.488845625,1.567781207,31,1,235.9273496,-93.530970123,44.078032612,-93.530931123,44.077993612,24.338932884999895,1564.644110786,1151.407050239,15.4080852929999,12725.886393229,227.247716268,-93.53094243676352,44.07801966098919,0.10578
13,2021,7122021,42.609,64.331,37.357,49.49595906,0.233410664,0.203123247,0.312173951,0.580699818,48.696,-0.032422018,-0.083378033,48.72842202,0.390149302,0.44443883,1.509798399,1.577404349,35,13,209.9143392,-93.531126123,44.077564612,-93.531087123,44.077525612,16.3734765049999,1052.57995605499,1149.075113932,14.558323542,11593.3937174479,207.024660745999,-93.5310984367635,44.077551660989194,0.12992
130,2021,7122021,43.9,65.23,37.78,50.3636486,0.229942491,0.195454962,0.298948844,0.579181358,48.78,-0.02566197,-0.083983391,48.80566197,0.376525649,0.439065382,1.485876993,1.562051373,31,2,234.0280394,-93.530970123,44.077993612,-93.530931123,44.077954612,25.058081945,1610.87489149299,1150.552205404,15.396842003,13506.0234375,241.178716024,-93.53094243676352,44.0779806609892,0.10896
131,2021,7122021,45.049,66.911,39.106,51.75510783,0.227854315,0.195266166,0.300079611,0.584447998,49.667,-0.02543524,-0.080511829,49.69243524,0.376188681,0.435245497,1.485293791,1.556942133,31,3,235.0461117,-93.530970123,44.077954612,-93.530931123,44.077915612,24.584131453,1580.40656195699,1149.448866102,15.5219000709999,12805.031901042,228.660993788,-93.53094243676352,44.07794166098919,0.1116
132,2021,7122021,45.43,66.867,38.921,51.80065904,0.226439232,0.190895572,0.292152747,0.582065892,49.383,-0.021591345,-0.081852689,49.40459134,0.368367422,0.433218698,1.471868809,1.54964766,31,4,225.1585125,-93.530970123,44.077915612,-93.530931123,44.077876612,24.6983894769999,1587.75307888499,1148.293687609,15.5190099079999,13169.741753472,235.173673841999,-93.53094243676352,44.07790266098919,0.11042
133,2021,7122021,45.928,67.105,39.392,52.16701344,0.222703047,0.187352366,0.287570783,0.587020341,48.89,-0.018407742,-0.078439888,48.90840774,0.361998264,0.426769189,1.461091273,1.537723641,31,5,225.860056,-93.530970123,44.077876612,-93.530931123,44.077837612,23.8083375299999,1530.53450520799,1147.82324218799,15.596738497,12312.1036241319,219.85874939,-93.53094243676352,44.0778636609892,0.11523
134,2021,7122021,44.147,65.78,37.827,50.68480357,0.232215947,0.196794236,0.300041609,0.575053208,49.586,-0.026897411,-0.08678073,49.61289741,0.378913905,0.443068017,1.490021972,1.568688593,31,6,214.678681,-93.530970123,44.077837612,-93.530931123,44.077798612,22.790985107,1465.134277344,1147.499118381,15.541287104,12137.2446831599,216.73627048099897,-93.53094243676352,44.0778246609892,0.1189
135,2021,7122021,44.124,65.781,38.173,50.76496583,0.230362061,0.197051999,0.301915463,0.580304343,49.265,-0.027062764,-0.083326355,49.29206276,0.379373133,0.439624207,1.490821322,1.564506903,31,7,210.2335491,-93.530970123,44.077798612,-93.530931123,44.077759612,22.220499039,1428.458353678,1147.39971923799,15.561655839,11632.1259765619,207.71629333499897,-93.53094243676352,44.07778566098919,0.12318
136,2021,7122021,45.815,68.752,40.06,53.0114935,0.231127366,0.200205993,0.307850269,0.582673959,51.629,-0.029820148,-0.081926184,51.65882015,0.384981008,0.440628843,1.500643894,1.569243946,31,8,204.3041269,-93.530970123,44.077759612,-93.530931123,44.077720612,21.027128007999895,1351.7435574,1147.301595052,15.4279176919999,11154.1927083329,199.181788127,-93.53094243676352,44.07774666098919,0.11786
137,2021,7122021,44.13,65.289,38.209,50.56361703,0.226562463,0.193375922,0.297135234,0.585228752,48.239,-0.023755656,-0.079906251,48.26275566,0.372810862,0.433109723,1.479469748,1.552177267,31,9,205.7214519,-93.530970123,44.077720612,-93.530931123,44.077681612,21.683854209,1393.959988064,1147.35944281699,15.233874003,11353.232096354,202.73607889799896,-93.53094243676352,44.077707660989184,0.12347
138,2021,7122021,43.64,64.409,37.662,49.90455933,0.226137445,0.192218345,0.295068692,0.584731947,47.516,-0.022736787,-0.080173769,47.53873679,0.370738678,0.43247775,1.47591659,1.550128169,31,10,205.0096089,-93.530970123,44.077681612,-93.530931123,44.077642612,22.033514234999895,1416.43747287299,1147.542032878,15.10914527,11531.7190755209,205.92333475699897,-93.53094243676352,44.07766866098919,0.11984
139,2021,7122021,42.738,63.516,36.792,49.03899864,0.229964853,0.195550285,0.299127581,0.579255621,47.502,-0.025745564,-0.083939432,47.52774556,0.376695757,0.439093639,1.486171557,1.562191215,31,11,200.6562158,-93.530970123,44.077642612,-93.530931123,44.077603612,20.625792185,1325.943183051,1147.690185547,15.104544746,10955.784830729,195.638805813,-93.53094243676352,44.07762966098919,0.1259
14,2021,7122021,42.735,64.584,37.293,49.62573637,0.234899329,0.203589299,0.312012681,0.577434039,49.14,-0.032881089,-0.085565513,49.17288109,0.390973301,0.447087929,1.511267111,1.581394806,35,14,200.6351426,-93.531126123,44.077525612,-93.531087123,44.077486612,18.239131926999896,1172.51614040799,1148.584106445,14.577937232,10941.40625,195.382019043,-93.5310984367635,44.07751266098919,0.12875
140,2021,7122021,42.856,63.398,36.812,49.02742934,0.228262554,0.193329192,0.295815213,0.580649232,47.128,-0.023762459,-0.08290719,47.15176246,0.372727265,0.436256135,1.479326115,1.556142355,31,12,185.9645059,-93.530970123,44.077603612,-93.530931123,44.077564612,15.864190208,1019.84126112199,1147.66396755599,14.984955894,10135.796549479,180.996139526,-93.53094243676352,44.0775906609892,0.13199
141,2021,7122021,41.794,62.17,35.792,47.93368544,0.231540267,0.19599092,0.29889104,0.575711758,46.754,-0.026177051,-0.08630184,46.78017705,0.377481841,0.441935863,1.487534096,1.566343985,31,13,181.9258492,-93.530970123,44.077564612,-93.530931123,44.077525612,14.927934964,959.6526896159987,1147.473693848,14.8907213209999,10210.416503906,182.328631083,-93.53094243676352,44.077551660989194,0.13206
142,2021,7122021,41.954,63.315,36.381,48.62271246,0.235625595,0.202918238,0.310083033,0.574603175,48.295,-0.03232898,-0.087409813,48.32732898,0.389786693,0.448492857,1.509152882,1.582506557,31,14,211.9008661,-93.530970123,44.077525612,-93.530931123,44.077486612,20.717984729,1331.866672092,1147.153157552,14.896529939,11628.508572049,207.651691013,-93.53094243676352,44.07751266098919,0.13127
143,2021,7122021,43.167,64.38,37.485,49.7101583,0.229728955,0.197243996,0.302774685,0.582246039,48.108,-0.027209168,-0.082057753,48.13520917,0.379715102,0.438437188,1.491417055,1.563184083,31,15,232.6022972,-93.530970123,44.077486612,-93.530931123,44.077447612,25.001072142,1607.209716797,1146.77323404899,15.0154080919999,13125.3752170139,234.38144090399896,-93.53094243676352,44.07747366098919,0.13609
144,2021,7122021,44.91,66.659,38.571,51.4718448,0.229876522,0.194937662,0.29793967,0.578631543,49.837,-0.025209804,-0.084318636,49.8622098,0.375602181,0.439014594,1.48427967,1.561424887,31,16,246.5465268,-93.530970123,44.077447612,-93.530931123,44.077408612,25.808507707,1659.11702474,1146.50778537299,15.297059589,13677.469401042,244.24024454799897,-93.53094243676352,44.07743466098919,0.13416
145,2021,7122021,43.971,65.535,37.866,50.5375076,0.23124181,0.196920717,0.301005025,0.577798123,49.233,-0.026976631,-0.084972722,49.25997663,0.379139259,0.441258391,1.490414137,1.566477975,31,17,248.093461,-93.530970123,44.077408612,-93.530931123,44.077369612,25.642889234999895,1648.46899414099,1146.050279405,15.397921774,13952.2648654509,249.14730156799897,-93.53094243676352,44.07739566098919,0.13228
146,2021,7122021,43.379,65.222,37.253,50.07804886,0.235990828,0.201130745,0.306147334,0.571172304,49.812,-0.030793808,-0.089595075,49.84279381,0.386621276,0.44939576,1.503538579,1.581728589,31,18,236.7708067,-93.530970123,44.077369612,-93.530931123,44.077330612,24.4239739309999,1570.11050075999,1145.47762044299,15.366437382,13400.9220920139,239.30190701,-93.53094243676352,44.07735666098919,0.13876
147,2021,7122021,43.684,65.664,37.644,50.45500797,0.235121511,0.201009621,0.30653799,0.573282164,50.0,-0.030657451,-0.088184391,50.03065745,0.386406536,0.4478224,1.503159051,1.579521731,31,19,221.0072508,-93.530970123,44.077330612,-93.530931123,44.077291612,22.1765725879999,1425.636366102,1144.984754774,15.291863124,12448.717447917,222.298288981,-93.53094243676352,44.0773176609892,0.14548
148,2021,7122021,45.644,69.014,39.434,52.91926961,0.237331134,0.203823545,0.310672126,0.571391312,52.95,-0.033177582,-0.089598422,52.98317758,0.391387282,0.451481175,1.512005959,1.587461812,31,20,205.3841537,-93.530970123,44.077291612,-93.530931123,44.077252612,21.1404034299999,1359.024393717,1144.774454753,15.2941231729999,11303.918619792,201.85547383599896,-93.53094243676352,44.0772786609892,0.13757
149,2021,7122021,46.391,69.98,40.039,53.70427296,0.236450373,0.202705141,0.309031599,0.572149185,53.53,-0.032175692,-0.089031392,53.56217569,0.389409682,0.450023511,1.508482249,1.584293807,31,21,206.2860793,-93.530970123,44.077252612,-93.530931123,44.077213612,20.406227112,1311.827243381,1144.79349772099,15.299214575,11097.899197049,198.176552667,-93.53094243676352,44.07723966098919,0.13638
15,2021,7122021,44.612,66.362,38.6,51.26436575,0.22929016,0.195991854,0.300522287,0.581658178,49.512,-0.026108816,-0.082380628,49.53810882,0.377483507,0.437792831,1.487536986,1.560995367,35,15,205.7139378,-93.531126123,44.077486612,-93.531087123,44.077447612,21.319428762,1370.534478082,1148.023885091,14.811789725,11236.354275174,200.648935953999,-93.5310984367635,44.07747366098919,0.13395
150,2021,7122021,44.56,67.47,38.061,51.59597601,0.240479682,0.204498795,0.309724344,0.564117386,52.319,-0.033886109,-0.094506666,52.35288611,0.39257999,0.457124159,1.514138241,1.595748221,31,22,215.1386932,-93.530970123,44.077213612,-93.530931123,44.077174612,20.97110388,1348.14246961799,1144.886284722,15.1216659549999,11688.7237413189,208.726986355,-93.53094243676352,44.07720066098919,0.13981
151,2021,7122021,47.476,70.13,41.207,54.37586574,0.225283149,0.192626227,0.296522206,0.587580208,51.577,-0.02306864,-0.078332378,51.60006864,0.371469141,0.430845491,1.477167411,1.548496606,31,23,206.200387,-93.530970123,44.077174612,-93.530931123,44.077135612,21.978613959,1412.910902235,1145.21765136699,14.858222538,12184.6573350689,217.582899306,-93.53094243676352,44.07716166098919,0.14146
152,2021,7122021,46.335,70.083,40.01,53.72572076,0.23760877,0.203989074,0.310805151,0.570894511,53.821,-0.033331629,-0.089939141,53.85433163,0.391679749,0.451964814,1.512528326,1.588287588,31,24,185.2182035,-93.530970123,44.077135612,-93.530931123,44.077096612,19.270396762,1238.81009928399,1145.687079536,14.545270496,10921.7725694439,195.03143310499897,-93.53094243676352,44.0771226609892,0.13158
153,2021,7122021,44.481,65.534,38.011,50.72179229,0.227458326,0.191364814,0.292386534,0.580019532,48.576,-0.022027211,-0.083219164,48.59802721,0.369209012,0.435042996,1.473303208,1.552474451,31,25,184.4263786,-93.530970123,44.077096612,-93.530931123,44.077057612,17.738205804,1140.312093099,1145.89354112399,14.343736966,9990.375868056,178.399368285999,-93.53094243676352,44.07708366098919,0.15332
154,2021,7122021,43.644,64.875,37.15,49.97895177,0.232521468,0.195643159,0.2974821,0.572639692,48.956,-0.025903933,-0.088316663,48.98190393,0.376861476,0.443795676,1.48645862,1.568380419,31,26,181.4563967,-93.530970123,44.077057612,-93.530931123,44.077018612,18.486830711,1188.43729654899,1145.781677246,14.233383497,10136.604492188,181.010569255,-93.53094243676352,44.0770446609892,0.15105
155,2021,7122021,44.133,65.861,38.201,50.80915079,0.23072467,0.197538048,0.30264789,0.580024597,49.388,-0.027496204,-0.083535882,49.4154962,0.380238694,0.440226497,1.492330002,1.565814151,31,27,173.6910993,-93.530970123,44.077018612,-93.530931123,44.076979612,18.784976747,1207.60456000399,1145.628648546,14.2081798979999,10111.2199435759,180.55728997099897,-93.53094243676352,44.0770056609892,0.15326
156,2021,7122021,44.352,65.909,38.81,51.04675075,0.226328031,0.195508838,0.301703265,0.588842192,48.656,-0.025599882,-0.077647564,48.68159988,0.376621796,0.432409985,1.48604347,1.553586287,31,28,181.3905256,-93.530970123,44.076979612,-93.530931123,44.076940612,17.320476108,1113.45871310799,1146.79233127199,14.091923714,9443.71484375,168.637571546999,-93.53094243676352,44.07696666098919,0.15148
157,2021,7122021,43.238,64.504,37.829,49.87091304,0.228208973,0.197378924,0.30417805,0.586459754,47.941,-0.027277411,-0.079297388,47.96827741,0.379955379,0.435633946,1.491835885,1.559727088,31,29,186.8462853,-93.530970123,44.076940612,-93.530931123,44.076901612,19.479620191999896,1252.26159667999,1147.55760362399,13.969815042,10659.170898438,190.342119005,-93.53094243676352,44.07692766098919,0.14782
158,2021,7122021,43.439,64.794,37.868,50.06394105,0.22893383,0.197305812,0.30348895,0.584436831,48.281,-0.027237322,-0.08062094,48.30823732,0.379825188,0.436971146,1.491608923,1.561364331,31,30,190.9609808,-93.530970123,44.076901612,-93.530931123,44.076862612,19.178158018,1232.880859375,1147.085422092,13.8965969089999,10752.2250434029,192.003770615999,-93.53094243676352,44.07688866098919,0.14393
159,2021,7122021,41.576,61.753,35.844,47.70321136,0.229368026,0.195269479,0.29898496,0.580441436,46.086,-0.025483391,-0.083144001,46.11148339,0.376194594,0.438031986,1.485304022,1.560519835,31,31,177.9644233,-93.530970123,44.076862612,-93.530931123,44.076823612,16.1832163069999,1040.34900580499,1145.07044813399,13.689786699,10082.358832465,180.041929457,-93.53094243676352,44.07684966098919,0.14557
16,2021,7122021,44.165,65.988,38.339,50.90789818,0.230660201,0.198115349,0.303882251,0.580999576,49.472,-0.027994774,-0.082922986,49.49999477,0.38126612,0.44003384,1.494124307,1.566193449,35,16,225.1248116,-93.531126123,44.077447612,-93.531087123,44.077408612,24.076274024,1547.75823296399,1147.55326334599,15.136555248,12675.735243056,226.35213724799897,-93.5310984367635,44.07743466098919,0.13382
160,2021,7122021,42.782,63.357,36.412,48.88845371,0.23078268,0.193849575,0.295079381,0.574711555,47.52,-0.024287448,-0.086847514,47.54428745,0.373657958,0.440843647,1.480926558,1.562604363,31,32,164.7789554,-93.530970123,44.076823612,-93.530931123,44.076784612,13.899191856,893.517544217,1144.12748209599,13.480008973,8334.41916232599,148.828765868999,-93.53094243676352,44.07681066098919,0.13148
161,2021,7122021,44.347,65.172,38.427,50.63161174,0.223209677,0.190149654,0.292930288,0.589624379,47.57,-0.020860314,-0.076880754,47.59086031,0.367028692,0.427331327,1.469592081,1.541411692,30,1,239.0334172,-93.530931123,44.078032612,-93.530892123,44.077993612,24.728678809,1589.698893229,1150.682996962,15.459494485,12931.8069661459,230.924848768,-93.53090343676352,44.07801966098919,0.10936
162,2021,7122021,44.727,65.239,38.614,50.81887001,0.220452813,0.186530382,0.287476174,0.591885222,47.137,-0.017641675,-0.075241621,47.15464167,0.360517083,0.422688894,1.458604422,1.531761831,30,2,233.6046837,-93.530931123,44.077993612,-93.530892123,44.077954612,25.464652167,1637.01098632799,1149.824083116,15.438445409,13724.3208550349,245.07685343399896,-93.53090343676352,44.0779806609892,0.11227
163,2021,7122021,44.897,66.163,38.956,51.35125157,0.22422622,0.191482082,0.294935094,0.588788296,48.473,-0.022045648,-0.077489068,48.49504565,0.369419263,0.429039997,1.473661937,1.544987514,30,3,239.4854327,-93.530931123,44.077954612,-93.530892123,44.077915612,24.833379744999895,1596.430311415,1148.672770182,15.539275805,12937.261610243,231.022235447,-93.53090343676352,44.07794166098919,0.11506
164,2021,7122021,44.938,65.937,38.644,51.1874677,0.224138571,0.189393461,0.290720051,0.586074586,48.292,-0.020223517,-0.079156495,48.31222352,0.365670369,0.429156336,1.467288264,1.542898969,30,4,228.9086337,-93.530931123,44.077915612,-93.530892123,44.077876612,24.998934003999896,1607.07269965299,1147.530721029,15.5158907569999,13276.9965277779,237.08895365399897,-93.53090343676352,44.07790266098919,0.11564
165,2021,7122021,45.308,65.678,38.525,51.15528703,0.220843073,0.183536662,0.281116739,0.586573891,47.523,-0.015027657,-0.078542716,47.53802766,0.355111154,0.42384398,1.449589476,1.530026543,30,5,227.5127861,-93.530931123,44.077876612,-93.530892123,44.077837612,23.802338494,1530.14841037299,1147.09889051599,15.577645302,12398.159722222,221.39544847299896,-93.53090343676352,44.0778636609892,0.11954
166,2021,7122021,45.743,67.119,39.322,52.10118967,0.224224019,0.189399444,0.290671743,0.585854974,49.173,-0.020230773,-0.079300058,49.19323077,0.365681119,0.429314266,1.467306473,1.543104314,30,6,214.486263,-93.530931123,44.077837612,-93.530892123,44.077798612,22.69980367,1459.273003472,1146.79124620199,15.5446871649999,12049.870876736,215.17599656799896,-93.53090343676352,44.0778246609892,0.122
167,2021,7122021,44.64,66.057,38.121,51.02113121,0.229682373,0.193474078,0.295097553,0.577092511,49.353,-0.023928557,-0.085255816,49.37692856,0.372986446,0.438861776,1.479771505,1.559642666,30,7,210.9764553,-93.530931123,44.077798612,-93.530892123,44.077759612,22.2148561479999,1428.096883138,1146.70231119799,15.556694349,11652.7600911459,208.084747313999,-93.53090343676352,44.07778566098919,0.12392
168,2021,7122021,45.976,68.585,39.7,52.89544656,0.231074374,0.197353375,0.302013064,0.578843771,51.494,-0.027347158,-0.084305171,51.52134716,0.379909885,0.440892808,1.491756569,1.566475491,30,8,206.0165647,-93.530931123,44.077759612,-93.530892123,44.077720612,21.3957339389999,1375.439832899,1146.63926866299,15.423174752,11360.86469184,202.87235683899897,-93.53090343676352,44.07774666098919,0.11595
169,2021,7122021,44.119,65.031,37.899,50.37145793,0.226537156,0.191589556,0.293497635,0.582783596,48.044,-0.022199403,-0.081417759,48.0661994,0.36961193,0.433303334,1.473990798,1.55050109,30,9,209.1666161,-93.530931123,44.077720612,-93.530892123,44.077681612,22.332682716,1435.670559353,1146.77440049899,15.254281362,11737.107313368,209.590972899999,-93.53090343676352,44.077707660989184,0.11715
17,2021,7122021,43.629,64.624,37.734,50.0120178,0.227362294,0.193943817,0.297721182,0.583900718,47.885,-0.024272024,-0.080804455,47.90927202,0.373826449,0.434510856,1.481216622,1.554575077,35,17,244.4333941,-93.531126123,44.077408612,-93.531087123,44.077369612,25.431491004,1634.87934027799,1146.95966254299,15.319591204,13822.7509765619,246.834542169,-93.5310984367635,44.07739566098919,0.13557
170,2021,7122021,44.153,64.511,38.173,50.22726504,0.220943657,0.187348156,0.288802826,0.591728542,46.696,-0.018365943,-0.075381546,46.71436594,0.361990681,0.423493272,1.461078522,1.533629535,30,10,212.6179721,-93.530931123,44.077681612,-93.530892123,44.077642612,22.661852095,1456.83234320699,1147.02718099,15.136210759,11885.7493489579,212.245266385,-93.53090343676352,44.07766866098919,0.12545
171,2021,7122021,44.069,64.452,37.737,50.06734875,0.223520478,0.187825398,0.287960556,0.585505492,47.098,-0.018839311,-0.079450013,47.11683931,0.362850034,0.428225715,1.462524677,1.540054259,30,11,208.8788071,-93.530931123,44.077642612,-93.530892123,44.077603612,22.144293679,1423.56079101599,1147.25812445699,15.148267428,11609.939344618,207.32010735399896,-93.53090343676352,44.07762966098919,0.12605
172,2021,7122021,43.034,63.949,36.895,49.33775019,0.230812166,0.19549835,0.29841057,0.576944127,47.969,-0.025725962,-0.085461294,47.99472596,0.376603079,0.440662472,1.486011061,1.564159947,30,12,208.9531781,-93.530931123,44.077603612,-93.530892123,44.077564612,19.632533602999896,1262.09019639799,1147.29010687899,15.0469383659999,12288.261393229,219.43299187599897,-93.53090343676352,44.0775906609892,0.12883
173,2021,7122021,42.958,63.915,36.831,49.28501987,0.231390191,0.196092558,0.299206191,0.576249707,48.041,-0.026260925,-0.085951678,48.06726093,0.377663105,0.441645094,1.487848596,1.566077718,30,13,212.2388008,-93.530931123,44.077564612,-93.530892123,44.077525612,17.8256642019999,1145.93536377,1147.13018798799,14.948605378,12095.1468098959,215.984512329,-93.53090343676352,44.077551660989194,0.13368
174,2021,7122021,44.69,65.55,38.545,50.92385042,0.223318637,0.189223512,0.290954739,0.588024409,47.865,-0.020055785,-0.077877474,47.88505579,0.365364937,0.427656514,1.46677109,1.540831076,30,14,231.1268407,-93.530931123,44.077525612,-93.530892123,44.077486612,23.168309529999895,1489.388264974,1146.868272569,14.942459954,12725.045572917,227.232691447,-93.53090343676352,44.07751266098919,0.13277
175,2021,7122021,42.829,63.859,36.847,49.22735192,0.231646046,0.197116827,0.301112527,0.57700559,48.042,-0.027159926,-0.085506671,48.06915993,0.379488607,0.441975077,1.491022438,1.567620739,30,15,242.4311066,-93.530931123,44.077486612,-93.530892123,44.077447612,26.771472931,1721.020426432,1146.522745768,15.056975365,14067.378363715,251.20291137699897,-93.53090343676352,44.07747366098919,0.13527
176,2021,7122021,44.453,65.965,38.093,50.91996034,0.230254201,0.194823308,0.297435188,0.577472902,49.384,-0.025121371,-0.085076526,49.40912137,0.375397965,0.439727396,1.483926844,1.562219684,30,16,243.9963977,-93.530931123,44.077447612,-93.530892123,44.077408612,25.949801127,1668.20000542499,1146.294840495,15.333421071,13799.505750868,246.41946071999897,-93.53090343676352,44.07743466098919,0.13423
177,2021,7122021,43.988,65.376,37.987,50.50405162,0.229293884,0.195567097,0.299648346,0.581054209,48.777,-0.0257399,-0.08275614,48.8027399,0.376725756,0.437855686,1.486223516,1.560615689,30,17,240.8712287,-93.530931123,44.077408612,-93.530892123,44.077369612,24.989788691,1606.485799154,1145.90295410199,15.410905732,13508.0589192709,241.215035333,-93.53090343676352,44.07739566098919,0.13958
178,2021,7122021,46.136,68.489,39.792,52.92345693,0.229020305,0.195009815,0.298705117,0.580998409,51.05,-0.02524722,-0.082764203,51.07524722,0.375731019,0.437426098,1.484502341,1.559459842,30,18,232.4879666,-93.530931123,44.077369612,-93.530892123,44.077330612,23.375166999,1502.68713378899,1145.368787977,15.365845044,12940.595486111,231.08178202299896,-93.53090343676352,44.07735666098919,0.14185
179,2021,7122021,45.048,67.492,39.161,52.01947164,0.231645171,0.199431313,0.305864076,0.580231731,50.775,-0.029167903,-0.083497142,50.8041679,0.383605541,0.441670381,1.498224116,1.569749753,30,19,223.8541187,-93.530931123,44.077330612,-93.530892123,44.077291612,22.7880675,1464.946573893,1144.92842610699,15.279010561,12777.537977431,228.170065985999,-93.53090343676352,44.0773176609892,0.14276
18,2021,7122021,45.447,66.699,39.501,51.87971797,0.221895524,0.189502969,0.292545943,0.59222777,48.45,-0.020265485,-0.075158757,48.47026548,0.365867146,0.424979544,1.467621625,1.537775179,35,18,237.2185012,-93.531126123,44.077369612,-93.531087123,44.077330612,24.676283094999896,1586.32915581599,1146.22163899699,15.342140516,13395.9720052079,239.213494195,-93.5310984367635,44.07735666098919,0.1362
180,2021,7122021,46.788,70.473,40.452,54.13540116,0.235360627,0.201985315,0.308362301,0.574007067,53.706,-0.03151167,-0.087755607,53.73751167,0.388135453,0.448130253,1.506219543,1.581000623,30,20,208.2671438,-93.530931123,44.077291612,-93.530892123,44.077252612,22.050467809,1417.530171712,1144.748270671,15.244603634,11796.3549804689,210.64898173,-93.53090343676352,44.0772786609892,0.13915
