Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,Crop Flw(M,Crop Flw(V,X,Y
"1208","2020","6302020","37.463","59.699","35.857","45.65512537","0.239095466","0.228854902","0.362711035","0.600629826","46.078","-0.054509506","-0.071412355","46.13250951","0.434930508","0.452523431","1.593545632","1.616966522","7","8","177.9484408","-93.5373315100000013","44.0653956699999938","-93.5372929100000050","44.0653570699999904","1150.595276000000013","17.844258310000001","9877.896973000000798","176.390811899999989","18.671082020000000","1200.309234999999944","-93.537312210000010","44.065376369999996"
"1209","2020","6302020","38.103","59.969","36.146","46.02409835","0.235283515","0.222958643","0.35309886","0.602744751","45.689","-0.049358506","-0.069771566","45.73835851","0.42480023","0.446162003","1.573865575","1.601743531","7","9","177.6416197","-93.5373315100000013","44.0653570699999975","-93.5372929100000050","44.0653184699999940","1150.182037000000037","18.111677170000000","9907.719726999999693","176.923355100000009","18.706303599999998","1202.566436999999951","-93.537312210000010","44.065337769999999"
"121","2020","6302020","51.545","76.934","48.763","60.42504324","0.210720131","0.197612061","0.318493151","0.633828996","53.56","-0.026917999","-0.048892475","53.586918","0.380370456","0.403844708","1.492559899","1.520392714","61","1","189.5967982","-93.5394159099999882","44.0656658699999966","-93.5393773099999919","44.0656272699999931","1155.521790000000010","17.177191730000001","10721.631349999999657","191.457469900000007","20.387917040000001","1310.649505999999974","-93.539396609999983","44.065646569999991"
"1210","2020","6302020","38.144","61.338","36.506","46.72616332","0.243384045","0.233147705","0.368299035","0.595161238","48.026","-0.058361032","-0.075224284","48.08436103","0.442255359","0.459736409","1.608064178","1.631740219","7","10","173.6400751","-93.5373315100000013","44.0653184699999940","-93.5372929100000050","44.0652798699999906","1149.702911000000086","18.244289880000000","9782.976806999999098","174.695812200000006","18.264001850000000","1174.157439999999951","-93.537312210000010","44.065299169999989"
"1211","2020","6302020","40.931","65.778","39.024","50.08314627","0.243963671","0.232848213","0.367097584","0.593268266","51.601","-0.058151551","-0.076471355","51.65915155","0.441745729","0.460742246","1.607046004","1.63278221","7","11","173.5426554","-93.5373315100000013","44.0652798699999977","-93.5372929100000050","44.0652412699999942","1149.206543000000011","18.331958289999999","9832.149170000000595","175.573883099999989","18.421855930000000","1184.315704000000096","-93.537312210000010","44.065260569999992"
"1212","2020","6302020","50.129","77.137","46.527","59.51973101","0.229617822","0.212216931","0.334509964","0.603173574","57.618","-0.040026929","-0.069043057","57.65802693","0.406142805","0.436797879","1.538769973","1.577457154","7","12","178.411392","-93.5373315100000013","44.0652412699999942","-93.5372929100000050","44.0652026699999908","1148.746795999999904","18.395659920000000","10067.260990000000675","179.772296899999986","19.109194760000001","1228.475067000000081","-93.537312210000010","44.065221970000003"
"1213","2020","6302020","54.785","83.524","49.882","64.46153562","0.229582467","0.207788358","0.325002544","0.597217566","62.381","-0.036266346","-0.072740992","62.41726635","0.398376415","0.437063961","1.524577895","1.572927295","7","13","185.0305594","-93.5373315100000013","44.0652026699999979","-93.5372929100000050","44.0651640699999945","1148.417052999999896","18.437279700000001","10222.393070000000080","182.542510999999990","19.690988539999999","1265.857056000000057","-93.537312210000010","44.065183370000000"
"1214","2020","6302020","59.837","88.524","54.762","69.32013125","0.214125295","0.193359441","0.306488317","0.618611902","62.449","-0.023395677","-0.058374482","62.47239568","0.372781379","0.410292884","1.479419089","1.523731894","7","14","181.7289125","-93.5373315100000013","44.0651640699999945","-93.5372929100000050","44.0651254699999910","1148.102875000000040","18.433348660000000","10211.056150000000343","182.340068800000012","19.426179410000000","1248.843536000000086","-93.537312210000010","44.065144769999989"
"1215","2020","6302020","54.224","80.711","50.087","63.14854252","0.214918734","0.196294512","0.312169998","0.620572165","57.111","-0.025928808","-0.057232113","57.13692881","0.37802321","0.411513838","1.488473739","1.528334904","7","15","176.6291525","-93.5373315100000013","44.0651254699999981","-93.5372929100000050","44.0650868699999947","1147.730377000000090","18.403497699999999","9978.458740000000034","178.186554000000001","18.957982540000000","1218.764953999999989","-93.537312210000010","44.065106169999993"
"1216","2020","6302020","40.089","63.847","37.59","48.6366646","0.243532499","0.228582974","0.358092425","0.588751233","50.015","-0.054565239","-0.079285785","50.06956524","0.434465072","0.460203611","1.592631395","1.627135002","7","16","172.5275117","-93.5373315100000013","44.0650868699999947","-93.5372929100000050","44.0650482699999912","1147.392822000000024","18.361859800000001","9740.708252000000357","173.941021000000006","18.217896939999999","1171.210998999999902","-93.537312210000010","44.065067569999997"
"1217","2020","6302020","48.089","72.907","44.955","56.71253417","0.220926241","0.205114219","0.32637656","0.616607459","52.77","-0.033638845","-0.060077975","52.80363885","0.393666176","0.421756732","1.51608476","1.550492396","7","17","174.3543602","-93.5373315100000013","44.0650482699999984","-93.5372929100000050","44.0650096699999949","1147.052948000000015","18.340197090000000","9760.012451000000510","174.285736100000008","18.187852860000000","1169.266693000000032","-93.537312210000010","44.065028970000000"
"1218","2020","6302020","37.497","59.315","35.061","45.29005761","0.240977467","0.225364624","0.353322213","0.591098373","46.072","-0.051710358","-0.077571603","46.12371036","0.428943543","0.455950549","1.581859882","1.617641807","7","18","178.7939012","-93.5373315100000013","44.0650096699999949","-93.5372929100000050","44.0649710699999915","1146.768158000000085","18.325916289999999","9943.776855000000069","177.567230200000012","18.953552720000001","1218.458527000000004","-93.537312210000010","44.064990369999990"
"1219","2020","6302020","35.713","56.505","33.309","43.11891648","0.24164982","0.225465744","0.352951162","0.589487656","43.988","-0.05183586","-0.078647622","44.03983586","0.429117391","0.457114857","1.582196959","1.619342461","7","19","180.0091128","-93.5373315100000013","44.0649710699999986","-93.5372929100000050","44.0649324699999951","1146.506378000000041","18.312230110000002","10193.551030000000537","182.027473500000013","19.299553390000000","1240.691375999999991","-93.537312210000010","44.064951769999986"
"122","2020","6302020","47.855","71.125","44.233","55.69388039","0.214058326","0.195579089","0.311316842","0.621905097","50.162","-0.025292103","-0.056360707","50.1872921","0.376747155","0.410003584","1.486260579","1.525728318","61","2","169.8900301","-93.5394159099999882","44.0656272699999931","-93.5393773099999919","44.0655886699999897","1154.851593000000094","17.328242780000000","10060.762940000000526","179.656265300000001","18.906035419999998","1215.400268999999980","-93.539396609999983","44.065607969999988"
"1220","2020","6302020","35.004","55.639","33.145","42.50321306","0.240370736","0.227651335","0.358882048","0.595715236","43.129","-0.053586777","-0.074611432","43.18258678","0.43286917","0.454777616","1.589504057","1.618652509","7","20","188.3445653","-93.5373315100000013","44.0649324699999951","-93.5372929100000050","44.0648938699999917","1146.264496000000008","18.315618040000000","10557.755859999999302","188.531124100000000","20.375183580000002","1309.835906999999906","-93.537312210000010","44.064913169999997"
"1221","2020","6302020","60.631","83.296","53.336","66.9802724","0.187571955","0.157475665","0.250190416","0.640318863","52.625","0.008047125","-0.043726396","52.61695288","0.307329981","0.364175632","1.373818674","1.433735219","6","1","142.1795912","-93.5372929099999908","44.0656658699999966","-93.5372543099999945","44.0656272699999931","1155.581572999999935","16.268322950000002","8739.660644999999931","156.065181700000011","15.772357230000001","1014.173690999999963","-93.537273610000000","44.065646569999991"
"1222","2020","6302020","60.351","84.629","52.62","67.26359898","0.199437336","0.16745758","0.262862711","0.621772678","56.287","-0.000696356","-0.055470648","56.28769636","0.325779635","0.385616109","1.402279995","1.467774831","6","2","133.9273905","-93.5372929099999908","44.0656272699999931","-93.5372543099999945","44.0655886699999897","1154.696746999999959","16.322351930000000","7871.060669000000416","140.554477700000007","13.276511429999999","853.872741700000006","-93.537273610000000","44.065607969999988"
"1223","2020","6302020","54.956","80.963","50.42","63.55403398","0.211558462","0.191341902","0.304178996","0.622753603","56.55","-0.02159827","-0.055678092","56.57159827","0.36916793","0.405765702","1.473233132","1.516106691","6","3","156.8868222","-93.5372929099999908","44.0655886699999968","-93.5372543099999945","44.0655500699999934","1153.676666000000068","16.797153000000002","8349.963134999999966","149.106296500000013","14.934719090000000","960.414367699999957","-93.537273610000000","44.065569369999992"
"1224","2020","6302020","50.611","76.594","46.992","59.54371565","0.221638735","0.204260839","0.32392505","0.613520641","55.585","-0.032943162","-0.062028623","55.61794316","0.392159794","0.423086553","1.513386418","1.551241524","6","4","151.1172242","-93.5372929099999908","44.0655500699999934","-93.5372543099999945","44.0655114699999899","1153.110321000000113","17.402119160000002","8988.925780999999915","160.516338300000001","17.887939450000001","1149.940094000000045","-93.537273610000000","44.065530769999995"
"1225","2020","6302020","52.008","78.651","48.273","61.15852188","0.221369423","0.203912474","0.323392324","0.613762063","57.021","-0.032636979","-0.061860372","57.05363698","0.391544416","0.422626507","1.512286571","1.550286368","6","5","159.8906176","-93.5372929099999908","44.0655114699999970","-93.5372543099999945","44.0654728699999936","1152.537262000000055","17.350766660000001","8503.809081999999762","151.853546099999988","12.621005770000000","811.412063600000010","-93.537273610000000","44.065492169999999"
"1226","2020","6302020","53.411","80.469","49.244","62.59117727","0.221109817","0.202106364","0.319698473","0.611962371","58.283","-0.031091501","-0.062948603","58.3140915","0.38834981","0.422285181","1.506599764","1.547908428","6","6","152.7177467","-93.5372929099999908","44.0654728699999936","-93.5372543099999945","44.0654342699999901","1151.800140000000056","17.182865620000001","8747.332764000000680","156.202190400000006","15.347437140000000","986.833587599999987","-93.537273610000000","44.065453569999981"
"1227","2020","6302020","54.009","79.966","49.904","62.72145421","0.212317838","0.193745102","0.308750937","0.624065228","56.019","-0.023675352","-0.0549296","56.04267535","0.373471155","0.406971036","1.480605084","1.520097293","6","7","165.3962594","-93.5372929099999908","44.0654342699999972","-93.5372543099999945","44.0653956699999938","1151.322722999999996","17.578433990000001","9592.245360999999320","171.289894099999998","18.119121069999998","1164.826782000000094","-93.537273610000000","44.065414969999992"
"1228","2020","6302020","52.414","78.644","48.12","61.23082157","0.220128616","0.200140396","0.316260339","0.611871217","56.754","-0.029380839","-0.062931833","56.78338084","0.384864587","0.420661543","1.500438814","1.543760098","6","8","177.1685691","-93.5372929099999908","44.0653956699999938","-93.5372543099999945","44.0653570699999904","1150.855835000000070","18.001457689999999","10024.274900000000343","179.004695900000002","19.268435960000001","1238.683624000000009","-93.537273610000000","44.065376369999996"
"1229","2020","6302020","52.991","78.758","48.271","61.48430175","0.21738324","0.195576437","0.308668152","0.612902816","56.254","-0.025389401","-0.062096434","56.2793894","0.376742423","0.416048116","1.486252382","1.533148885","6","9","179.0508729","-93.5372929099999908","44.0653570699999975","-93.5372543099999945","44.0653184699999940","1150.375853999999890","18.238315579999998","10022.076419999999416","178.965435000000014","18.778356550000002","1207.182037000000037","-93.537273610000000","44.065337769999999"
"123","2020","6302020","44.34","68.559","41.25","52.81393308","0.231370225","0.214519172","0.338022861","0.601671553","51.528","-0.042056711","-0.070120468","51.57005671","0.410163256","0.439753794","1.546211096","1.58385556","61","3","168.0415962","-93.5394159099999882","44.0655886699999968","-93.5393773099999919","44.0655500699999934","1154.422362999999905","17.684485909999999","9333.718262000000323","166.673328400000003","16.099289660000000","1035.191422000000102","-93.539396609999983","44.065569369999992"
"1230","2020","6302020","56.519","84.037","52.511","65.86354543","0.213075235","0.195779618","0.312544721","0.624855718","59.044","-0.025433658","-0.054497143","59.06943366","0.377104933","0.408206662","1.486880518","1.523749174","6","10","176.3204892","-93.5372929099999908","44.0653184699999940","-93.5372543099999945","44.0652798699999906","1149.931610000000092","18.320803170000001","9879.693359000000783","176.422878300000008","18.176434990000001","1168.512664999999970","-93.537273610000000","44.065299169999989"
"1231","2020","6302020","56.746","84.545","52.493","66.13995411","0.215036881","0.19674997","0.313058853","0.620888284","59.851","-0.026321058","-0.057047021","59.87732106","0.378835027","0.411695834","1.48988475","1.529041772","6","11","178.9827879","-93.5372929099999908","44.0652798699999977","-93.5372543099999945","44.0652412699999942","1149.519774999999981","18.370877740000001","9874.501709000000119","176.330169699999999","18.009257789999999","1157.784760000000006","-93.537273610000000","44.065260569999992"
"1232","2020","6302020","61.486","90.556","56.949","71.23694251","0.209239285","0.191197169","0.305700735","0.628881576","62.677","-0.021415276","-0.051807973","62.69841528","0.368908391","0.40154169","1.472790554","1.510868289","6","12","176.5099167","-93.5372929099999908","44.0652412699999942","-93.5372543099999945","44.0652026699999908","1149.083648999999923","18.426724910000001","9989.732910000000629","178.387863199999998","18.547150609999999","1192.329071000000113","-93.537273610000000","44.065221970000003"
"1233","2020","6302020","63.66","92.852","59.155","73.42434548","0.203841579","0.18651605","0.299844901","0.637089131","62.889","-0.017285908","-0.046530067","62.90628591","0.360491245","0.391989064","1.458561106","1.49464847","6","13","175.0354681","-93.5372929099999908","44.0652026699999979","-93.5372543099999945","44.0651640699999945","1148.725586000000021","18.455399509999999","10093.762699999999313","180.245536799999996","18.996858599999999","1221.212340999999924","-93.537273610000000","44.065183370000000"
"1234","2020","6302020","60.856","89.567","55.496","70.2507562","0.212470303","0.190868418","0.302453464","0.619603202","62.782","-0.021215138","-0.057656651","62.80321514","0.368318708","0.407472082","1.471785855","1.517674084","6","14","179.8007973","-93.5372929099999908","44.0651640699999945","-93.5372543099999945","44.0651254699999910","1148.458892999999989","18.454914570000000","10015.883789999999863","178.854847000000007","18.475515840000000","1187.716094999999996","-93.537273610000000","44.065144769999989"
"1235","2020","6302020","60.416","89.014","55.736","69.9525719","0.210333809","0.19138058","0.305227656","0.626148696","61.876","-0.02160007","-0.053535186","61.89760007","0.36923728","0.403525927","1.47335143","1.513445317","6","15","171.9553295","-93.5372929099999908","44.0651254699999981","-93.5372543099999945","44.0650868699999947","1148.085448999999926","18.421749120000001","9822.009765999999217","175.392814600000008","18.105800630000001","1163.985413000000108","-93.537273610000000","44.065106169999993"
"1236","2020","6302020","55.902","83.001","51.917","65.08859218","0.212485529","0.195092979","0.31153289","0.625498488","58.183","-0.024830731","-0.054067708","58.20783073","0.375879506","0.407182793","1.484759043","1.521777617","6","16","173.1039477","-93.5372929099999908","44.0650868699999947","-93.5372543099999945","44.0650482699999912","1147.747100999999930","18.385408880000000","9683.927979000000050","172.927074400000009","17.794514660000001","1143.994597999999996","-93.537273610000000","44.065067569999997"
"1237","2020","6302020","57.512","85.1","53.475","66.85610361","0.210582282","0.193447957","0.309501105","0.628378378","59.213","-0.023373299","-0.052196219","59.2363733","0.372939721","0.403835256","1.479691195","1.515990382","6","17","177.3965818","-93.5372929099999908","44.0650482699999984","-93.5372543099999945","44.0650096699999949","1147.461060000000089","18.359373089999998","9811.013183999999455","175.196460699999989","18.206314559999999","1170.431518999999980","-93.537273610000000","44.065028970000000"
"1238","2020","6302020","55.106","81.446","51.029","63.96374232","0.210971389","0.19289355","0.307987325","0.626537829","56.757","-0.022910636","-0.053339091","56.77991064","0.371947699","0.404580494","1.477987878","1.516306587","6","18","178.935538","-93.5372929099999908","44.0650096699999949","-93.5372543099999945","44.0649710699999915","1147.156341999999995","18.334773540000000","10054.103030000000217","179.537338299999988","18.939604760000002","1217.539001000000098","-93.537273610000000","44.064990369999990"
"1239","2020","6302020","53.976","79.481","50.002","62.5322262","0.209112345","0.191110245","0.305613804","0.629106327","54.984","-0.021337738","-0.051663859","55.00533774","0.368752497","0.401316138","1.472524826","1.510506719","6","19","184.1990434","-93.5372929099999908","44.0649710699999986","-93.5372543099999945","44.0649324699999951","1146.895874000000049","18.325489040000001","10268.224120000000767","183.360927599999997","19.379437920000001","1245.805419999999913","-93.537273610000000","44.064951769999986"
"124","2020","6302020","53.5","79.514","50.133","62.44475928","0.21089922","0.195573398","0.313871696","0.630492743","55.395","-0.025192878","-0.050930673","55.42019288","0.376737","0.404278264","1.486242991","1.518764505","61","4","184.715548","-93.5394159099999882","44.0655500699999934","-93.5393773099999919","44.0655114699999899","1155.322265999999900","17.867553709999999","10145.169429999999920","181.163524599999988","18.038594249999999","1159.628386999999975","-93.539396609999983","44.065530769999995"
"1240","2020","6302020","52.807","79.097","49.804","61.98212934","0.213120914","0.199311621","0.320219245","0.629657256","55.583","-0.028436833","-0.051573954","55.61143683","0.383392911","0.408079988","1.497850664","1.527340252","6","20","189.8575026","-93.5372929099999908","44.0649324699999951","-93.5372543099999945","44.0648938699999917","1146.663635000000113","18.341634270000000","10514.442380000000412","187.757682799999998","20.375484470000000","1309.851928999999927","-93.537273610000000","44.064913169999997"
"1241","2020","6302020","73.469","97.687","62.351","79.221401","0.179816059","0.141496646","0.222581683","0.638273261","59.554","0.022138951","-0.044519436","59.53186105","0.277438611","0.351318281","1.329635629","1.404308287","5","1","142.2029078","-93.5372543099999945","44.0656658699999966","-93.5372157099999981","44.0656272699999931","1155.426146999999901","15.998159890000000","8487.295898000000307","151.558662400000003","15.167712209999999","975.408142099999964","-93.537235010000003","44.065646569999991"
"1242","2020","6302020","76.213","101.31","64.98","82.24868361","0.178663983","0.141373231","0.222999209","0.64139769","61.427","0.022219107","-0.0426304","61.40478089","0.277206111","0.349065622","1.329300775","1.401791079","5","2","133.9222141","-93.5372543099999945","44.0656272699999931","-93.5372157099999981","44.0655886699999897","1154.417175000000043","16.201107499999999","7600.400023999999576","135.721260099999995","13.228451010000001","850.818923899999959","-93.537235010000003","44.065607969999988"
"1243","2020","6302020","68.646","94.21","60.039","75.70222132","0.18837609","0.156973031","0.248635926","0.637289035","59.735","0.008499069","-0.045561363","59.72650093","0.306396295","0.365784494","1.372403345","1.435014543","5","3","148.4992794","-93.5372543099999945","44.0655886699999968","-93.5372157099999981","44.0655500699999934","1153.487885000000006","16.587824820000002","7797.698975000000246","139.244453399999998","13.689682250000001","880.395340000000033","-93.537235010000003","44.065569369999992"
"1244","2020","6302020","60.245","87.134","54.819","68.86439995","0.204623063","0.182447974","0.290503457","0.629134437","59.204","-0.013803302","-0.051372417","59.2178033","0.353140856","0.393740327","1.446327496","1.492506665","5","4","153.8889027","-93.5372543099999945","44.0655500699999934","-93.5372157099999981","44.0655114699999899","1153.088715000000093","17.102931980000001","8606.387939000000188","153.685310399999992","16.227690460000002","1043.321106000000100","-93.537235010000003","44.065530769999995"
"1245","2020","6302020","63.02","90.214","57.751","71.75250099","0.198065067","0.177467142","0.284804625","0.64015563","59.657","-0.009412991","-0.044375667","59.66641299","0.344097088","0.381990564","1.431513805","1.473745632","5","5","146.3681362","-93.5372543099999945","44.0655114699999970","-93.5372157099999981","44.0654728699999936","1152.558013999999957","17.243413449999998","8471.604980000000069","151.278476699999999","14.835844520000000","953.966522199999986","-93.537235010000003","44.065492169999999"
"1246","2020","6302020","60.656","88.834","56.493","70.14767504","0.205276494","0.188494214","0.302999021","0.635938942","60.519","-0.019009336","-0.047303904","60.53800934","0.364053579","0.394486059","1.464554207","1.499644091","5","6","161.196258","-93.5372543099999945","44.0654728699999936","-93.5372157099999981","44.0654342699999901","1152.013549999999896","16.928875450000000","8993.894043000000238","160.605068200000005","17.328196999999999","1114.039886000000024","-93.537235010000003","44.065453569999981"
"1247","2020","6302020","61.019","89.302","56.69","70.50276984","0.205509039","0.188150691","0.302068759","0.63481221","60.895","-0.018720744","-0.047997449","60.91372074","0.363435516","0.39493392","1.463511365","1.499817176","5","7","176.9584749","-93.5372543099999945","44.0654342699999972","-93.5372157099999981","44.0653956699999938","1151.580901999999924","17.230368609999999","9767.893066000000545","174.426464100000004","18.978206629999999","1220.025268999999980","-93.537235010000003","44.065414969999992"
"1248","2020","6302020","60.989","88.839","56.315","70.19830308","0.204670115","0.185879809","0.297819555","0.633899526","60.374","-0.0167573","-0.048500313","60.3907573","0.35934382","0.393554054","1.456639722","1.4958329","5","8","182.9960283","-93.5372543099999945","44.0653956699999938","-93.5372157099999981","44.0653570699999904","1151.173156999999946","17.715657230000001","10124.445069999999760","180.793460799999991","19.632635120000000","1262.095733999999993","-93.537235010000003","44.065376369999996"
"1249","2020","6302020","62.171","91.062","57.936","71.91221774","0.205197349","0.188542938","0.303167991","0.636225868","62.017","-0.019049198","-0.047126235","62.0360492","0.364141224","0.394338264","1.464702192","1.4995199","5","9","182.6164858","-93.5372543099999945","44.0653570699999975","-93.5372157099999981","44.0653184699999940","1150.747344999999996","18.037446500000001","10254.653560000000653","183.118595099999993","20.211475849999999","1299.323272999999972","-93.537235010000003","44.065337769999999"
"125","2020","6302020","60.185","88.597","55.892","69.7509338","0.208397694","0.190963961","0.305867155","0.630856575","61.117","-0.02119468","-0.050559426","61.13819468","0.368490106","0.400022564","1.47207776","1.50880429","61","5","203.8164694","-93.5394159099999882","44.0655114699999970","-93.5393773099999919","44.0654728699999936","1157.127318999999943","17.737205500000002","11744.811279999999897","209.728542299999987","14.832067009999999","953.531448400000045","-93.539396609999983","44.065492169999999"
"1250","2020","6302020","62.653","91.322","57.712","72.10127377","0.205535149","0.186192564","0.297819515","0.63196163","62.279","-0.017043087","-0.049720578","62.29604309","0.359907957","0.395120479","1.457583835","1.498006047","5","10","178.7185959","-93.5372543099999945","44.0653184699999940","-93.5372157099999981","44.0652798699999906","1150.306305000000066","18.184283730000001","10302.225099999999657","183.968078600000013","20.367002960000001","1309.323517000000038","-93.537235010000003","44.065299169999989"
"1251","2020","6302020","63.431","91.94","58.133","72.70007118","0.204017758","0.18348984","0.293187848","0.6322928","62.316","-0.01469106","-0.049431392","62.33069106","0.355026465","0.39253485","1.449449008","1.492164107","5","11","180.2573737","-93.5372543099999945","44.0652798699999977","-93.5372157099999981","44.0652412699999942","1149.857758000000103","18.278121469999999","10275.026610000000801","183.482395200000013","20.370654580000000","1309.559905999999955","-93.537235010000003","44.065260569999992"
"1252","2020","6302020","63.039","92.858","58.28","73.01388472","0.209738303","0.191273726","0.305469334","0.627624976","64.397","-0.021493438","-0.052601353","64.41849344","0.36904568","0.402446774","1.473024636","1.51203521","5","12","180.1485906","-93.5372543099999945","44.0652412699999942","-93.5372157099999981","44.0652026699999908","1149.469818000000032","18.350441929999999","10189.119140000000698","181.948326100000003","19.818289759999999","1274.034210000000030","-93.537235010000003","44.065221970000003"
"1253","2020","6302020","64.497","94.919","59.954","74.75284094","0.20804737","0.190834044","0.305865557","0.631633287","65.387","-0.021074896","-0.050067922","65.4080749","0.368257039","0.399392345","1.471680853","1.507914959","5","13","182.8684675","-93.5372543099999945","44.0652026699999979","-93.5372157099999981","44.0651640699999945","1149.203856999999971","18.404225350000001","10162.231929999999920","181.468208299999986","19.616797450000000","1261.080688000000009","-93.537235010000003","44.065183370000000"
"1254","2020","6302020","62.886","91.922","58.305","72.58047512","0.205396102","0.187561366","0.300881838","0.634287766","62.653","-0.018213811","-0.048307705","62.67121381","0.362374658","0.394767092","1.46172439","1.499007945","5","14","178.4517678","-93.5372543099999945","44.0651640699999945","-93.5372157099999981","44.0651254699999910","1148.885741999999937","18.435541149999999","10154.027589999999691","181.321693399999987","20.086746689999998","1291.298583999999892","-93.537235010000003","44.065144769999989"
"1255","2020","6302020","61.747","90.801","57.277","71.50330608","0.208158975","0.190458085","0.304961636","0.630797018","62.578","-0.020756345","-0.050581199","62.59875634","0.367582384","0.399621175","1.470532981","1.507795434","5","15","176.4744625","-93.5372543099999945","44.0651254699999981","-93.5372157099999981","44.0650868699999947","1148.538360999999895","18.459034920000001","10081.277589999999691","180.022594499999997","19.769465919999998","1270.902892999999949","-93.537235010000003","44.065106169999993"
"1256","2020","6302020","61.752","90.067","57.122","71.15311396","0.204877461","0.186504983","0.299006304","0.63421675","61.26","-0.017297706","-0.048320818","61.27729771","0.360471293","0.393889911","1.458527659","1.496876354","5","16","176.3192608","-93.5372543099999945","44.0650868699999947","-93.5372157099999981","44.0650482699999912","1148.207642000000078","18.461696620000001","10056.318849999999657","179.576904299999995","19.442347999999999","1249.865050999999994","-93.537235010000003","44.065067569999997"
"1257","2020","6302020","61.675","90.396","57.556","71.38612278","0.205187602","0.188865727","0.303877691","0.636709589","61.561","-0.019324801","-0.046833662","61.5803248","0.364721734","0.394300011","1.465683016","1.499809962","5","17","179.1987998","-93.5372543099999945","44.0650482699999984","-93.5372157099999981","44.0650096699999949","1147.912964000000102","18.441661839999998","10225.609130000000732","182.599948899999987","20.334879399999998","1307.244689999999991","-93.537235010000003","44.065028970000000"
"1258","2020","6302020","62.054","89.191","56.368","70.67079741","0.202018841","0.179424113","0.286022956","0.631992017","59.96","-0.011152481","-0.049494974","59.97115248","0.347656128","0.389174515","1.437312663","1.484054071","5","18","183.3186684","-93.5372543099999945","44.0650096699999949","-93.5372157099999981","44.0649710699999915","1147.626099000000067","18.420396329999999","10424.385739999999714","186.149528500000002","20.804994579999999","1337.473784999999907","-93.537235010000003","44.064990369999990"
"1259","2020","6302020","62.559","90.424","56.942","71.4901383","0.204252386","0.182144421","0.290136504","0.629722198","61.347","-0.01353531","-0.050995355","61.36053531","0.352591073","0.393080298","1.445419524","1.491417809","5","19","185.6199718","-93.5372543099999945","44.0649710699999986","-93.5372157099999981","44.0649324699999951","1147.400055000000066","18.416832920000001","10543.298580000000584","188.272960699999999","20.730673310000000","1332.691589000000022","-93.537235010000003","44.064951769999986"
"126","2020","6302020","59.905","88.23","55.828","69.49797961","0.20783181","0.19121072","0.306856468","0.632755299","60.727","-0.021391135","-0.049375622","60.74839113","0.368932693","0.398975","1.472831984","1.507810178","61","6","217.1673762","-93.5394159099999882","44.0654728699999936","-93.5393773099999919","44.0654342699999901","1158.430542000000059","17.541413309999999","12393.049069999999119","221.304203000000001","20.688942910000002","1329.979462000000012","-93.539396609999983","44.065453569999981"
"1260","2020","6302020","58.212","84.642","53.551","66.88451417","0.204666835","0.18501407","0.295958702","0.632676449","57.521","-0.016013849","-0.049238054","57.53701385","0.357781216","0.393612437","1.454030097","1.495006082","5","20","188.0296433","-93.5372543099999945","44.0649324699999951","-93.5372157099999981","44.0648938699999917","1147.171295000000100","18.422246930000000","10576.466800000000148","188.865264900000000","20.783698080000001","1336.107880000000023","-93.537235010000003","44.064913169999997"
"1261","2020","6302020","67.186","93.008","59.361","74.5836778","0.190262443","0.161192055","0.256086797","0.638235421","59.469","0.004793332","-0.045103049","59.46420667","0.314219775","0.368887143","1.384336022","1.44261171","4","1","140.742333","-93.5372157099999981","44.0656658699999966","-93.5371771100000018","44.0656272699999931","1155.145537999999988","15.847422600000000","8292.267455999999584","148.076030699999990","15.023958680000000","966.170105000000035","-93.537196410000007","44.065646569999991"
"1262","2020","6302020","74.208","98.567","63.18","80.02914709","0.178601108","0.140986833","0.222263789","0.64098532","59.746","0.022564472","-0.042868344","59.72343553","0.276478032","0.349001787","1.328253019","1.401354104","4","2","133.5328721","-93.5372157099999981","44.0656272699999931","-93.5371771100000018","44.0655886699999897","1154.074767999999949","16.089133019999998","7420.102417000000059","132.501666999999998","12.740360259999999","819.407592799999975","-93.537196410000007","44.065607969999988"
"1263","2020","6302020","67.698","92.112","59.955","74.52570423","0.181388817","0.152768913","0.244494517","0.650892392","56.571","0.0121275","-0.037198826","56.5588725","0.298569705","0.35283638","1.360631038","1.416792559","4","3","126.9227356","-93.5372157099999981","44.0655886699999968","-93.5371771100000018","44.0655500699999934","1153.272034000000076","16.469112870000000","7559.548584000000119","134.991773599999988","11.870046139999999","763.378509499999950","-93.537196410000007","44.065569369999992"
"1264","2020","6302020","61.363","88.366","56.515","70.16151117","0.199769186","0.180345825","0.289688244","0.639555938","58.854","-0.011916953","-0.044825546","58.86591695","0.349329831","0.384926861","1.440053452","1.48006566","4","4","165.3584899","-93.5372157099999981","44.0655500699999934","-93.5371771100000018","44.0655114699999899","1152.825835999999981","16.886467929999998","8473.906737999999677","151.319583899999998","13.122724529999999","843.891494800000032","-93.537196410000007","44.065530769999995"
