Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y,Height
317,2022,7132022,74.784,111.15,67.612,86.63785104,0.21909755,0.19558553,0.307347746,0.608295097,79.904,-0.025448637,-0.065050129,79.92944864,0.376758649,0.419171023,1.486280488,1.537025776,27,7,246.5667147,-93.530776931,44.077811119,-93.530737931,44.077772119,27.71647522,1781.748203,1145.756331,18.43503115,13942.01598,248.9642732,469,-93.53079417085931,44.07776744803993,0.34087
318,2022,7132022,74.886,109.75,68.107,86.20042333,0.211057869,0.188825581,0.299187327,0.62056492,76.507,-0.019425266,-0.056975663,76.52642527,0.364649546,0.405055161,1.465560986,1.51260821,27,8,253.0810168,-93.530776931,44.077772119,-93.530737931,44.077733119,27.79464461,1786.711584,1145.450472,18.4965826,14001.9599,250.0347092,470,-93.53079417085931,44.077728448039935,0.34549
319,2022,7132022,74.828,111.04,68.224,86.7633282,0.216436795,0.194826436,0.307810003,0.614409222,79.028,-0.024718606,-0.061105426,79.05271861,0.375403552,0.414387041,1.483936494,1.530303575,27,9,254.9988606,-93.530776931,44.077733119,-93.530737931,44.077694119,27.93606583,1795.911852,1145.094981,18.41364066,14046.19499,250.8246218,471,-93.53079417085931,44.077689448039926,0.35131
320,2022,7132022,73.499,109.42,66.239,85.17128726,0.220599144,0.196376538,0.307859102,0.60536465,79.102,-0.026173753,-0.066967145,79.12817375,0.378169446,0.421835776,1.488727738,1.54118975,27,10,254.6985329,-93.530776931,44.077694119,-93.530737931,44.077655119,28.0423602,1802.661221,1144.714308,18.21904198,14176.40468,253.1497888,472,-93.53079417085931,44.077650448039925,0.34783
321,2022,7132022,71.26,107.38,63.864,83.04027636,0.227606864,0.202194357,0.314699937,0.594747625,79.636,-0.031405668,-0.07410352,79.66740567,0.388505611,0.434011349,1.506876228,1.562877548,27,11,256.201834,-93.530776931,44.077655119,-93.530737931,44.077616119,28.55690818,1835.792674,1144.656691,18.21614149,14425.05802,257.5900112,473,-93.53079417085931,44.07761144803993,0.35062
322,2022,7132022,75.163,111.44,67.524,86.84822152,0.219366081,0.194407378,0.304646495,0.605922469,80.193,-0.024443684,-0.066527366,80.21744368,0.374654961,0.419772015,1.482644386,1.536514974,27,12,262.2041147,-93.530776931,44.077616119000005,-93.530737931,44.077577119,28.89611702,1857.6941,1144.931938,18.14765638,14544.53848,259.7235881,474,-93.53079417085931,44.07757244803994,0.35247
323,2022,7132022,75.999,113.66,69.741,88.6157448,0.218677961,0.198572174,0.314056272,0.613593173,81.58,-0.027993061,-0.061767926,81.60799306,0.382078641,0.418157718,1.495545994,1.538959662,27,13,262.7458545,-93.530776931,44.077577119,-93.530737931,44.077538119,28.57625765,1837.009148,1145.26928,18.04164224,14475.15085,258.4845301,475,-93.53079417085931,44.07753344803994,0.35283
324,2022,7132022,76.657,113.68,69.362,88.71400696,0.217851031,0.19451289,0.306038438,0.610151302,81.341,-0.02449066,-0.063816957,81.36549066,0.374843478,0.416993731,1.482969592,1.533184805,27,14,254.9512564,-93.530776931,44.077538119,-93.530737931,44.077499119,28.45116737,1828.913788,1145.510756,17.89183707,14477.63018,258.5288001,476,-93.53079417085931,44.077494448039936,0.35066
325,2022,7132022,73.581,110.09,66.686,85.59788599,0.221705272,0.198773895,0.312082746,0.605740758,79.913,-0.028266036,-0.066822977,79.94126604,0.382437286,0.423629647,1.496174284,1.546007565,27,15,266.2324119,-93.530776931,44.077499119,-93.530737931,44.077460119,28.97768524,1862.889659,1145.876282,17.79335393,14722.40986,262.8998608,477,-93.53079417085931,44.077455448039935,0.36145
326,2022,7132022,71.023,107.8,65.353,83.538656,0.225083528,0.205661464,0.3241121,0.606243043,79.224,-0.034269543,-0.066778881,79.25826954,0.394631349,0.429166129,1.517818172,1.56045841,27,16,268.8959529,-93.530776931,44.077460119,-93.530737931,44.077421119,29.33543282,1885.870858,1146.349251,17.77435309,14974.18193,267.3957865,478,-93.53079417085931,44.07741644803993,0.36217
327,2022,7132022,72.528,107.9,66.778,84.38408631,0.215411736,0.19604496,0.311236252,0.618887859,76.494,-0.025730767,-0.058294702,76.51973077,0.377578219,0.412426618,1.487701302,1.529189181,27,17,270.4979835,-93.530776931,44.077421119,-93.530737931,44.077382119,29.32779906,1885.419447,1146.783203,17.69624265,14955.44694,267.0612395,479,-93.53079417085931,44.077377448039925,0.35553
328,2022,7132022,72.864,110.75,68.572,86.17200663,0.220600877,0.206335029,0.329323204,0.619160271,80.064,-0.034658546,-0.058485404,80.09865855,0.395818427,0.421106208,1.519954985,1.550995965,27,18,264.6095342,-93.530776931,44.077382119,-93.530737931,44.077343119,28.81289954,1852.201643,1147.036051,17.83838601,14724.728,262.9412604,480,-93.53079417085931,44.07733844803992,0.35492
329,2022,7132022,72.953,110.43,67.703,85.83049442,0.221854634,0.204364636,0.3239713,0.613085212,80.204,-0.033039676,-0.062312514,80.23703968,0.3923431,0.423466851,1.513714309,1.551832532,27,19,261.0458431,-93.530776931,44.077343119000005,-93.530737931,44.077304119,28.50135146,1832.151025,1147.310879,18.19742282,14566.56711,260.1169569,481,-93.53079417085931,44.077299448039945,0.35229
330,2022,7132022,73.494,111.62,67.578,86.4622818,0.225542941,0.205959571,0.324377212,0.605429135,82.168,-0.034541655,-0.067318316,82.20254166,0.395156847,0.429967751,1.518763436,1.561805092,27,20,253.8913297,-93.530776931,44.077304119,-93.530737931,44.077265119,28.576371,1836.980632,1147.735441,18.26116931,14595.38659,260.6315887,482,-93.53079417085931,44.07726044803994,0.35244
331,2022,7132022,74.746,112.55,69.105,87.6165282,0.220216235,0.201840936,0.31985515,0.613993781,81.249,-0.030832953,-0.061633925,81.27983295,0.387879744,0.420694996,1.505766195,1.545630497,27,21,260.3873732,-93.530776931,44.077265119,-93.530737931,44.077226119,28.90870142,1858.425418,1148.045125,18.09656768,14721.50833,262.8837619,483,-93.53079417085931,44.077221448039936,0.35686
332,2022,7132022,74.258,111.96,68.664,87.10919787,0.220798055,0.202461631,0.32072069,0.613290461,80.998,-0.031382365,-0.062108741,81.02938237,0.388978746,0.421698732,1.50771634,1.547555928,27,22,259.0807685,-93.530776931,44.077226119,-93.530737931,44.077187119,28.99098296,1863.764157,1148.175184,18.07663398,14789.21943,264.0928997,484,-93.53079417085931,44.07718244803993,0.35252
333,2022,7132022,73.015,109.8,68.05,85.66997281,0.217750544,0.201214342,0.32052455,0.619763206,78.535,-0.030211468,-0.057919598,78.56521147,0.386769467,0.416298952,1.503800589,1.539482333,27,23,264.1478203,-93.530776931,44.077187119,-93.530737931,44.077148119,28.60341861,1838.750902,1148.227746,18.07984172,14763.41995,263.6322038,485,-93.53079417085931,44.077143448039934,0.35207
334,2022,7132022,73.83,111.7,67.973,86.69503567,0.223429161,0.204117932,0.322141599,0.608531782,81.597,-0.032891129,-0.065237098,81.62989113,0.391907384,0.42631037,1.512935121,1.555155483,27,24,263.7457862,-93.530776931,44.077148119,-93.530737931,44.077109119,28.46792247,1830.051733,1147.871444,18.40280558,14787.42747,264.0608968,486,-93.53079417085931,44.077104448039925,0.35677
335,2022,7132022,74.374,111.32,67.575,86.58332191,0.221320446,0.198961733,0.312786258,0.607033777,80.691,-0.028414058,-0.065997023,80.71941406,0.382771173,0.422915028,1.49675962,1.545313297,27,25,265.2082953,-93.530776931,44.077109119,-93.530737931,44.077070119,28.64551661,1841.490211,1147.079892,18.65983751,14855.94333,265.2843797,487,-93.53079417085931,44.07706544803993,0.35311
336,2022,7132022,74.304,110.98,68.397,86.63293143,0.217349813,0.197944777,0.313773131,0.616300234,79.259,-0.027413957,-0.060013166,79.28641396,0.380962624,0.415799846,1.493593885,1.535367165,27,26,264.5783282,-93.530776931,44.077070119000005,-93.530737931,44.077031119,28.92564403,1859.5041,1146.08393,18.55767907,14857.24417,265.3076011,488,-93.53079417085931,44.07702644803993,0.34595
337,2022,7132022,72.611,108.64,67.28,84.85596683,0.216672126,0.198779593,0.316124277,0.619293078,77.389,-0.028103536,-0.058133593,77.41710354,0.382447416,0.41451436,1.496192037,1.534670383,27,27,264.5595315,-93.530776931,44.077031119,-93.530737931,44.076992119,28.94720909,1860.95991,1145.383806,18.63581981,14735.95106,263.1416584,489,-93.53079417085931,44.07698744803994,0.34015
338,2022,7132022,74.551,110.32,67.872,86.28434077,0.215436439,0.19348086,0.305720562,0.615228426,78.217,-0.023536161,-0.060532636,78.24053616,0.372998576,0.412675587,1.479792357,1.52677416,27,28,262.8183918,-93.530776931,44.076992119,-93.530737931,44.076953119,28.16903229,1810.829928,1144.930017,18.59554303,14467.14821,258.3416209,490,-93.53079417085931,44.076948448039936,0.33045
339,2022,7132022,75.731,110.02,68.737,86.72631267,0.207326039,0.184596584,0.293033312,0.624768224,75.572,-0.015704473,-0.054180158,75.58770447,0.357027146,0.39855053,1.452773633,1.500415795,27,29,254.4744045,-93.530776931,44.076953119,-93.530737931,44.076914119,26.95877955,1732.930705,1144.375044,18.56156879,14025.75971,250.459702,491,-93.53079417085931,44.076909448039935,0.30817
340,2022,7132022,73.493,108.94,66.909,85.13902147,0.216248653,0.19430147,0.306836675,0.614182119,77.478,-0.02426306,-0.061230759,77.50226306,0.374465712,0.414088175,1.482318044,1.529378405,27,30,239.2333195,-93.530776931,44.076914119,-93.530737931,44.076875119,25.39199363,1632.155514,1143.823076,18.44046296,13351.21682,238.4143249,492,-93.53079417085931,44.076870448039934,0.31077
341,2022,7132022,76.01,110.2,69.367,87.05044666,0.205105843,0.183609903,0.292614876,0.62946461,75.023,-0.01481354,-0.051202573,75.03781354,0.355243621,0.394534192,1.449809236,1.494641016,27,31,228.6600611,-93.530776931,44.076875119,-93.530737931,44.076836119,23.5265904,1512.199707,1143.195892,18.41631773,13074.02466,233.4644678,493,-93.53079417085931,44.076831448039925,0.29967
342,2022,7132022,74.257,108.59,67.169,85.27908049,0.211245768,0.187769009,0.296798008,0.618556036,75.754,-0.018519615,-0.058209875,75.77251961,0.362748521,0.405494606,1.462353717,1.512031189,26,1,247.2176975,-93.530737931,44.078045119,-93.530698931,44.078006119,26.65029648,1713.162173,1147.92229,18.47075149,13890.13039,248.0377466,496,-93.53075517085932,44.078001448039934,0.33813
343,2022,7132022,75.993,111.22,69.115,87.41034964,0.21039973,0.188165352,0.298286169,0.621426003,77.332,-0.018842265,-0.056408196,77.35084226,0.363461899,0.403902724,1.463555854,1.510529901,26,2,249.0891359,-93.530737931,44.078006119,-93.530698931,44.077967119,27.00940336,1736.234961,1147.873002,18.55424671,13787.12103,246.1982986,497,-93.53075517085932,44.077962448039926,0.33705
344,2022,7132022,77.115,113.19,70.823,89.02171393,0.209559786,0.189564121,0.301928324,0.62570015,78.442,-0.020024662,-0.05375831,78.46202466,0.36597702,0.402247176,1.467807819,1.510005016,26,3,245.2451798,-93.530737931,44.077967119,-93.530698931,44.077928119,27.12735087,1743.698088,1147.576249,18.4167539,13784.94684,246.1594788,498,-93.53075517085932,44.077923448039925,0.33356
345,2022,7132022,77.474,112.57,71.073,88.92992917,0.204965653,0.184673023,0.29499626,0.631367149,76.593,-0.015726284,-0.050045765,76.60872628,0.357165238,0.394189203,1.453003588,1.495333216,26,4,248.8633395,-93.530737931,44.077928119,-93.530698931,44.077889119,27.40258308,1761.556797,1147.027017,18.33791817,13819.11813,246.7696783,499,-93.53075517085932,44.07788444803993,0.32744
346,2022,7132022,76.216,112.01,67.89,87.49127739,0.217083281,0.190165014,0.297450472,0.606106598,79.914,-0.020723422,-0.066235612,79.93472342,0.367056271,0.416010689,1.469638921,1.527357421,26,5,250.9801327,-93.530737931,44.077889119000005,-93.530698931,44.077850119,27.5235225,1769.391589,1146.384159,18.38544986,13825.1333,246.8770905,500,-93.53075517085932,44.07784544803994,0.33368
347,2022,7132022,76.305,112.33,69.184,87.99035512,0.213889542,0.190977284,0.301588099,0.615899582,79.171,-0.021344432,-0.060012645,79.19234443,0.368514006,0.410062973,1.472118472,1.520936291,26,6,247.5676609,-93.530737931,44.077850119,-93.530698931,44.077811119,27.58542881,1773.235889,1145.722278,18.38576838,13927.93369,248.7128047,501,-93.53075517085932,44.07780644803994,0.33453
348,2022,7132022,75.267,111.07,67.867,86.80936178,0.216292427,0.192141121,0.30221153,0.611029081,79.006,-0.022407987,-0.063162657,79.02840799,0.37060034,0.414361003,1.475679913,1.527422446,26,7,247.1961613,-93.530737931,44.077811119,-93.530698931,44.077772119,28.11148675,1807.19895,1145.353992,18.50384776,14120.19027,252.1459564,502,-93.53075517085932,44.07776744803993,0.34177
349,2022,7132022,76.645,112.24,69.228,88.06207964,0.212248854,0.188447997,0.297475284,0.61678546,78.607,-0.019127281,-0.059356948,78.62612728,0.363970441,0.407278818,1.464413856,1.514897015,26,8,257.6730157,-93.530737931,44.077772119,-93.530698931,44.077733119,28.33505577,1821.563486,1145.094463,18.56339935,14230.58688,254.117323,503,-93.53075517085932,44.077728448039935,0.34604
350,2022,7132022,76.801,113.75,69.836,88.90917275,0.216132059,0.193906093,0.306084579,0.613942857,80.863,-0.023920549,-0.061368655,80.88692055,0.373759008,0.413909165,1.481100507,1.52873875,26,9,258.2552711,-93.530737931,44.077733119,-93.530698931,44.077694119,28.31267827,1820.102287,1144.785734,18.43930721,14260.28135,254.6475845,504,-93.53075517085932,44.077689448039926,0.34739
351,2022,7132022,75.254,111.77,67.728,87.06851593,0.219790354,0.195247669,0.306095762,0.605958665,80.558,-0.025178998,-0.066538437,80.583179,0.376155662,0.4204667,1.485236665,1.538275728,26,10,256.3448435,-93.530737931,44.077694119,-93.530698931,44.077655119,28.34083532,1821.889632,1144.45144,18.23387318,14322.43916,255.7575384,505,-93.53075517085932,44.077650448039925,0.34229
352,2022,7132022,72.121,107.93,64.215,83.61397364,0.225794728,0.198882539,0.309135329,0.594968961,79.524,-0.028495984,-0.07380888,79.55249598,0.382630413,0.431055082,1.496512805,1.555507274,26,11,257.9940495,-93.530737931,44.077655119,-93.530698931,44.077616119,28.70002384,1844.96027,1144.422013,18.19865748,14529.41172,259.4534617,506,-93.53075517085932,44.07761144803993,0.34643
353,2022,7132022,76.071,113.23,68.353,88.09079133,0.221190453,0.196295846,0.307231207,0.603665106,82.036,-0.02612263,-0.068059491,82.06212263,0.378025588,0.422921747,1.488477869,1.542460589,26,12,263.5246822,-93.530737931,44.077616119000005,-93.530698931,44.077577119,29.00882439,1864.938193,1144.722314,18.15240761,14609.76336,260.8883118,507,-93.53075517085932,44.07757244803994,0.34971
354,2022,7132022,75.573,113.35,68.704,88.09037111,0.222178194,0.199959772,0.314234855,0.606122629,82.423,-0.029297395,-0.066625004,82.4522974,0.384543972,0.424384127,1.499874294,1.54823167,26,13,261.6010386,-93.530737931,44.077577119,-93.530698931,44.077538119,28.73565509,1847.23752,1145.09174,18.04025536,14571.52721,260.2055328,508,-93.53075517085932,44.07753344803994,0.35393
355,2022,7132022,75.504,113.67,68.412,88.13233357,0.224707479,0.201750769,0.316043126,0.601847453,83.424,-0.030919382,-0.069464955,83.45491938,0.387720026,0.428805854,1.505483153,1.555753709,26,14,257.8676178,-93.530737931,44.077538119,-93.530698931,44.077499119,28.81461773,1852.322892,1145.378898,17.91704318,14630.3347,261.2556671,509,-93.53075517085932,44.077494448039936,0.35273
356,2022,7132022,73.765,110.48,66.92,85.878581,0.221971823,0.199272708,0.312934157,0.605720492,80.275,-0.028702248,-0.066856449,80.30370225,0.383323777,0.424069449,1.497729275,1.54709634,26,15,269.8647418,-93.530737931,44.077499119,-93.530698931,44.077460119,29.3818107,1888.872579,1145.807605,17.77264372,14915.03734,266.3396383,510,-93.53075517085932,44.077455448039935,0.36113
357,2022,7132022,71.028,107.75,64.996,83.42565413,0.226089826,0.205405587,0.322739976,0.603211137,79.476,-0.034092233,-0.068734155,79.51009223,0.39418014,0.430991539,1.517007377,1.562508891,26,16,269.602567,-93.530737931,44.077460119,-93.530698931,44.077421119,29.57397781,1901.216704,1146.332222,17.75037628,15073.92773,269.1769678,511,-93.53075517085932,44.07741644803993,0.36192
358,2022,7132022,73.799,110.29,68.583,86.24346234,0.215444041,0.198224772,0.315922982,0.621842415,78.198,-0.02759071,-0.05649142,78.22559071,0.381460782,0.412332537,1.494464695,1.531392026,26,17,269.4423182,-93.530737931,44.077421119,-93.530698931,44.077382119,29.4280419,1891.860779,1146.782076,17.73549868,14967.9084,267.2837646,512,-93.53075517085932,44.077377448039925,0.35831
359,2022,7132022,73.79,110.96,67.846,86.33300917,0.220829803,0.201190798,0.317953192,0.611445566,80.284,-0.030301351,-0.063245657,80.31430135,0.386727733,0.421847999,1.503726792,1.546373982,26,18,262.9347503,-93.530737931,44.077382119,-93.530698931,44.077343119,28.87248764,1856.035881,1147.054651,17.92553221,14704.53584,262.5806875,513,-93.53075517085932,44.07733844803992,0.36113
360,2022,7132022,74.833,111.36,67.957,86.83160204,0.218680747,0.196178159,0.308932981,0.610246049,79.93,-0.025944521,-0.063821365,79.95594452,0.377815751,0.418358937,1.488113533,1.536650491,26,19,263.8083768,-93.530737931,44.077343119000005,-93.530698931,44.077304119,28.54394525,1834.953634,1147.329305,18.36935012,14490.99479,258.7674581,514,-93.53075517085932,44.077299448039945,0.35917
361,2022,7132022,74.521,111.56,68.696,87.02136415,0.218113376,0.199047727,0.315534353,0.615776264,79.903,-0.028380113,-0.060388497,79.93138011,0.382924005,0.417100423,1.497027683,1.538156259,26,20,258.9786061,-93.530737931,44.077304119,-93.530698931,44.077265119,28.43925804,1828.134185,1147.776646,18.4264286,14507.82855,259.0680591,515,-93.53075517085932,44.07726044803994,0.35524
362,2022,7132022,72.967,109.81,66.367,85.21932073,0.223666542,0.201573502,0.316493428,0.604380293,80.286,-0.03073002,-0.067817005,80.31673002,0.387405973,0.426939519,1.504926885,1.553196646,26,21,265.4349044,-93.530737931,44.077265119,-93.530698931,44.077226119,28.57150758,1836.659119,1148.099679,18.22368889,14589.92347,260.5340393,516,-93.53075517085932,44.077221448039936,0.36355
363,2022,7132022,75.466,112.57,69.02,87.80828066,0.218204347,0.197323917,0.311756403,0.613129608,80.654,-0.026910868,-0.062017615,80.68091087,0.379857428,0.417397241,1.491665121,1.536681519,26,22,256.9199124,-93.530737931,44.077226119,-93.530698931,44.077187119,28.74499137,1847.880758,1148.257825,18.1828907,14699.77757,262.4957275,517,-93.53075517085932,44.07718244803993,0.35102
364,2022,7132022,74.69,110.89,69.471,86.98928678,0.212107963,0.195064123,0.311776004,0.626485707,77.619,-0.024795041,-0.053442645,77.64379504,0.375827987,0.406499754,1.484669969,1.520917793,26,23,266.7443578,-93.530737931,44.077187119,-93.530698931,44.077148119,28.68030287,1843.744222,1148.320907,18.14141693,14765.45703,263.668574,518,-93.53075517085932,44.077143448039934,0.34825
365,2022,7132022,75.276,112.37,68.864,87.62751389,0.218499241,0.197680739,0.312286373,0.612832607,80.6,-0.027225449,-0.062221356,80.62722545,0.380492708,0.417903782,1.492773261,1.537690939,26,24,266.5063218,-93.530737931,44.077148119,-93.530698931,44.077109119,28.48440567,1831.102021,1147.941387,18.43645256,14796.76363,264.2276123,519,-93.53075517085932,44.077104448039925,0.35396
366,2022,7132022,73.875,110.7,68.151,86.32605714,0.218404847,0.199512393,0.316300763,0.615636856,79.374,-0.028786116,-0.060494765,79.40278612,0.383749561,0.417593514,1.498477157,1.539265512,26,25,268.9742609,-93.530737931,44.077109119,-93.530698931,44.077070119,28.38540363,1824.686133,1147.136434,18.669218,14786.57907,264.0457418,520,-93.53075517085932,44.07706544803993,0.3585
367,2022,7132022,74.439,111.43,68.794,86.96823952,0.217504842,0.199016512,0.315959855,0.617374136,79.627,-0.02833313,-0.0593663,79.65533313,0.38286853,0.41600263,1.496930373,1.536762802,26,26,260.6058088,-93.530737931,44.077070119000005,-93.530698931,44.077031119,28.70536594,1845.35885,1146.119845,18.55633342,14731.20114,263.0568451,521,-93.53075517085932,44.07702644803993,0.35113
368,2022,7132022,75.062,112.09,69.675,87.66047678,0.21534112,0.197849876,0.315193612,0.621598715,79.443,-0.027268161,-0.056633454,79.47026816,0.380793743,0.412171333,1.493298873,1.530794904,26,27,261.9564553,-93.530737931,44.077031119,-93.530698931,44.076992119,28.78617611,1850.588908,1145.390808,18.65855312,14655.70716,261.7087443,522,-93.53075517085932,44.07698744803994,0.34013
369,2022,7132022,75.29,111.15,68.847,87.10686159,0.213305425,0.192340699,0.304950125,0.619406208,78.163,-0.022500166,-0.057833732,78.18550017,0.370957834,0.408878337,1.476291672,1.520932632,26,28,261.036671,-93.530737931,44.076992119,-93.530698931,44.076953119,28.10741425,1806.911289,1144.927002,18.64840408,14388.95008,256.9452362,523,-93.53075517085932,44.076948448039936,0.33094
370,2022,7132022,77.351,112.27,70.649,88.65478235,0.205454448,0.184151544,0.293506035,0.629277634,76.54,-0.015286433,-0.051336689,76.55528643,0.356222931,0.39513278,1.451435663,1.495907161,26,29,255.6822331,-93.530737931,44.076953119,-93.530698931,44.076914119,26.8377744,1725.130103,1144.343359,18.59453119,13943.01312,248.9820887,524,-93.53075517085932,44.076909448039935,0.3079
371,2022,7132022,77.815,113.72,71.698,89.68094526,0.20672869,0.187459211,0.299615311,0.630478368,77.927,-0.018155019,-0.050688174,77.94515502,0.362190695,0.397217459,1.461414894,1.501805777,26,30,241.6211642,-93.530737931,44.076914119,-93.530698931,44.076875119,25.23455442,1622.044116,1143.762166,18.40766869,13228.60345,236.2248016,525,-93.53075517085932,44.076870448039934,0.30489
372,2022,7132022,76.764,111.72,70.588,88.23592587,0.205203996,0.185458713,0.296498609,0.631829574,76.088,-0.01640625,-0.049780756,76.10440625,0.358583954,0.394567083,1.455369705,1.496592029,26,31,227.0482895,-93.530737931,44.076875119,-93.530698931,44.076836119,23.02308197,1479.875252,1143.12428,18.34111716,12714.42477,227.0430415,526,-93.53075517085932,44.076831448039925,0.29736
373,2022,7132022,76.288,112.36,69.619,88.11249194,0.212647756,0.191213265,0.303052197,0.619606622,78.813,-0.021515718,-0.057666678,78.83451572,0.368937257,0.407768222,1.472839765,1.518396082,25,1,245.9435313,-93.530698931,44.078045119,-93.530659931,44.078006119,26.81441307,1723.699178,1147.459212,18.48927174,13911.98102,248.4279332,529,-93.5307161708593,44.078001448039934,0.32895
374,2022,7132022,76.661,111.85,69.001,87.84165569,0.211277825,0.186668152,0.29444398,0.616906571,78.038,-0.017570443,-0.059215105,78.05557044,0.360765433,0.405656908,1.459020884,1.511074814,25,2,251.8599445,-93.530698931,44.078006119,-93.530659931,44.077967119,27.30142037,1755.03439,1147.427826,18.59187539,13896.58651,248.1530363,530,-93.5307161708593,44.077962448039926,0.32786
375,2022,7132022,75.697,110.97,67.973,86.91893817,0.214080578,0.188962163,0.297175931,0.612534919,78.27,-0.019612787,-0.062079014,78.28961279,0.364895125,0.410602219,1.465976195,1.519469828,25,3,253.8435023,-93.530698931,44.077967119,-93.530659931,44.077928119,27.68154897,1779.437344,1147.148319,18.49536636,13993.81654,249.8892877,531,-93.5307161708593,44.077923448039925,0.32809
376,2022,7132022,77.538,111.88,69.908,88.34856028,0.205583961,0.181302727,0.287356707,0.624848051,76.314,-0.01282864,-0.054020037,76.32682864,0.351065687,0.39562616,1.442905414,1.493546584,25,4,256.180131,-93.530698931,44.077928119,-93.530659931,44.077889119,27.93387756,1795.765645,1146.630786,18.43397166,14051.27083,250.9152562,532,-93.5307161708593,44.07788444803993,0.32815
377,2022,7132022,78.353,113.42,70.517,89.39786779,0.207527082,0.182856815,0.28919806,0.62173338,77.97,-0.014204888,-0.056030348,77.98420489,0.353881046,0.399083812,1.447551466,1.499245291,25,5,254.4271186,-93.530698931,44.077889119000005,-93.530659931,44.077850119,27.83093606,1789.151577,1145.990224,18.47492965,13991.88241,249.8547529,533,-93.5307161708593,44.07784544803994,0.32774
378,2022,7132022,78.835,114.37,71.159,90.1092992,0.207919014,0.183923811,0.29116071,0.62218239,78.746,-0.015134436,-0.055784449,78.76113444,0.355811251,0.39970843,1.45075157,1.501094261,25,6,246.422665,-93.530698931,44.077850119,-93.530659931,44.077811119,27.8265294,1788.734063,1145.347487,18.45649131,14049.11654,250.8767832,534,-93.5307161708593,44.07780644803994,0.33182
379,2022,7132022,74.535,111.18,67.085,86.44238129,0.221825375,0.197318472,0.308901627,0.603390898,80.74,-0.027021361,-0.068279272,80.76702136,0.379847732,0.423981259,1.491648219,1.544884845,25,7,246.6091222,-93.530698931,44.077811119,-93.530659931,44.077772119,28.48542849,1831.294403,1145.008185,18.57438231,14280.47209,255.00813,535,-93.5307161708593,44.07776744803993,0.33996
380,2022,7132022,76.178,112.56,68.643,87.9103762,0.217058936,0.192764573,0.302943503,0.609834755,80.299,-0.022965176,-0.063951108,80.32196518,0.371716825,0.415706667,1.477591956,1.529738547,25,8,261.0241404,-93.530698931,44.077772119,-93.530659931,44.077733119,28.73222688,1847.119592,1144.783667,18.62000593,14426.01549,257.6071203,536,-93.5307161708593,44.077728448039935,0.34004
381,2022,7132022,77.289,113.62,69.861,89.00122329,0.213921312,0.190305329,0.300137136,0.614865341,80.09,-0.020766959,-0.06064578,80.11076696,0.367308181,0.410181942,1.470066892,1.520372828,25,9,260.0213621,-93.530698931,44.077733119,-93.530659931,44.077694119,28.63601298,1840.857151,1144.510651,18.4513491,14437.00537,257.8033676,537,-93.5307161708593,44.077689448039926,0.34527
382,2022,7132022,75.859,112.88,69.086,88.07072476,0.218003534,0.19614918,0.309403024,0.612030475,80.815,-0.025898962,-0.062676622,80.84089896,0.377764075,0.417128907,1.488023834,1.535095399,25,10,259.8074994,-93.530698931,44.077694119,-93.530659931,44.077655119,28.62925895,1840.438677,1144.221022,18.21877061,14464.85748,258.3007194,538,-93.5307161708593,44.077650448039925,0.34046
383,2022,7132022,72.579,108.71,64.852,84.24440089,0.225415738,0.199300564,0.310305144,0.596559654,79.989,-0.028842818,-0.072792424,80.01784282,0.383373268,0.43032225,1.497816173,1.555027553,25,11,258.7782191,-93.530698931,44.077655119,-93.530659931,44.077616119,28.84920173,1854.580187,1144.216614,18.15139919,14582.58797,260.4030406,539,-93.5307161708593,44.07761144803993,0.343
384,2022,7132022,76.755,114.48,68.442,88.84688663,0.223871263,0.197270374,0.307224353,0.597851153,83.763,-0.027045137,-0.071863122,83.79004514,0.379762079,0.427715672,1.491498925,1.549533648,25,12,260.0244492,-93.530698931,44.077616119000005,-93.530659931,44.077577119,29.04103572,1867.05835,1144.52651,18.13413385,14592.12435,260.5733358,540,-93.5307161708593,44.07757244803994,0.34515
385,2022,7132022,76.498,114.4,68.734,88.81378789,0.223424734,0.19854582,0.310255067,0.600821678,83.568,-0.028127504,-0.069992913,83.5961275,0.382031779,0.426774982,1.495463934,1.54972012,25,13,253.3237867,-93.530698931,44.077577119,-93.530659931,44.077538119,28.79119751,1850.806763,1144.912242,18.04425732,14575.99957,260.2854029,541,-93.5307161708593,44.07753344803994,0.3487
386,2022,7132022,76.59,114.02,69.207,88.7997698,0.219996951,0.19636955,0.308311986,0.606972461,82.243,-0.026149174,-0.06593179,82.26914917,0.378156989,0.420738969,1.488706097,1.539814158,25,14,255.6781465,-93.530698931,44.077538119,-93.530659931,44.077499119,29.10458199,1871.029527,1145.248155,17.94559171,14721.46943,262.8830744,542,-93.5307161708593,44.077494448039936,0.3515
